UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,325238.3,0.0,0.0,0.0,0.0,0.06939803,0.12395361,0.9802548
1,5Hp18g9P8hLGKp9W3ZDr4bvJwba6b6bY3P2u3VdYf8yMR8FM,5Fsaw8RJ1ptAf4kikHk6d8PVHS7vEd4whjccrFKKrCZ8XFRT,150330.72,0.0,0.0,0.0,0.0,0.031586174,0.05642006,0.98132294
2,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.25505456,0.455567,0.9960479
3,5FTcLsVqmxzdiyzq5EzLjcLxrPT2mA9LVLJaTeLzUSnd6QWE,5HNiyqXaBDZwMRkjddEFoy16dtJXr7QrcPgB5ZhU5Fgf7UvY,0.0,0.0009155413,0.41167316,0.0011902037,0.0009155413,0.0,0.001659809,0.0
4,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5CAwB3dSiMC5jJfpvVU47zT3Gyz5ZDoiyHMaYZUuNs5hFh2P,322589.44,0.0,0.0,0.0,0.0,0.06796368,0.1213991,0.9803769
5,5GsggGPDu8UMEMq4jfSZJUcz4m46K3e8Mmz1cBET6UFRg9JN,5D89ezLVK39C8nNv85xA7nEP3T8tEXnRdtdUconhcPEVu8JE,0.0,0.0042877854,0.98608375,0.0042572673,0.0042877854,0.0,0.007672608,0.0
6,5GP7c3fFazW9GXK8Up3qgu2DJBk8inu4aK9TZy3RuoSWVCMi,5DkwfxC9mZTTCsRUt6nrnwQEWVrhsmY13SBRparj6cpAVxVY,248651.98,0.0,0.0,0.0,0.0,0.05378805,0.09608614,0.99595636
7,5FeoXeoLgCGsdP3CyhAKvF4cGRiDRveHL5ac1K61CM38WirZ,5Ca5XdeoCs4fUFKovjgPQ4qVLXepyHLP7C88mcYJryHtdkFh,0.43977356,0.0043945983,0.9942474,0.0044098576,0.0043945983,0.0,0.007852869,0.0
8,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,5CMEwRYLefRmtJg7zzRyJtcXrQqmspr9B1r1nKySDReA37Z1,83161.734,0.0,0.0,0.0,0.0,0.017364766,0.031024072,0.9701991
9,5HftuJ5YRTiDwqjxJ4beXTtqQs59B9YVh6oNeqMMoFJDR3y4,5FyWYeM1QWFuRUngK8dsm8DmnHyyBpfaHAqyLiotBFury47P,0.43213317,0.0042572673,0.9815671,0.0042267493,0.0042572673,0.0,0.007625131,0.0
10,5DyvzTeEJAStJzcTEzjfbVGUd2FxFgztWv16a9cVaHbMqGf8,5CCihH3CQHv3t5jz6p4kLxyZPgCv4b7AaRNR8oyVfyBKHmeA,0.0,0.004074159,0.9952697,0.0040589,0.004074159,0.0,0.00728049,0.0
11,5E5Hx1xh4GygnMgYkmvg5eSfccATsaeXvinkv2Ez6iXvAj1W,5HLB8PU8xjtjZp4kYBp2VvA2VgjKhX2pe8vpAq5sFjcq3bz2,0.2863102,0.004165713,0.9677577,0.004135195,0.004165713,0.0,0.007457821,0.0
12,5E2aufjtTmR5ZPUYhiio4mmSAXEdviqWC6nDxLPY6FyiRbBw,5D7BYFh4ihpufKFExbC2XLTnSCvto9khUyvddd8aBa1Ek1sg,0.46464166,0.004104677,0.9800412,0.0040589,0.004104677,0.0,0.007331199,0.0
13,5CUevqqRXB1VgH1DXbmQxoyvmyfLKbRtKNns85XWpG7Ttgmw,5DCu6eXM1Cv1FAnakZ81c3txrTbbf24ktogkrh5HoAfoBNFB,0.4342944,0.004272526,0.98695356,0.004242008,0.004272526,0.0,0.007644349,0.0
14,5DkjQfUc16pGbpVhKcSz8DQ9H71ALHBxWHWo1TimkxkHPzs9,5DCu6eXM1Cv1FAnakZ81c3txrTbbf24ktogkrh5HoAfoBNFB,0.4324949,0.0043183034,0.98876935,0.0043488215,0.0043183034,0.0,0.007733586,0.0
15,5CZyP59G1SZead4ByR3gKngV1fM4WjtLTjupSubmgQCcWuy5,5H16BCCrzirtYUCUdc2gDgUVxPBkEf5mCPbAwMSqtr5hWJcT,0.4410312,0.004272526,0.9891508,0.004272526,0.004272526,0.0,0.007631451,0.0
16,5GpbVfVGYrSNN9aWW8iuFd6UfMZuyUdpswRx13y8pu2Ek9rq,5DCu6eXM1Cv1FAnakZ81c3txrTbbf24ktogkrh5HoAfoBNFB,0.43377545,0.00421149,0.9888914,0.004180972,0.00421149,0.0,0.007532713,0.0
17,5G4QzoyjTaaZcxivbgBLsY3UodqHkuXs2srE1EWp52oBLLR1,5DCu6eXM1Cv1FAnakZ81c3txrTbbf24ktogkrh5HoAfoBNFB,0.4347462,0.0042572673,0.99308765,0.004272526,0.0042572673,0.0,0.007622951,0.0
18,5H3CsEpUu4hx9nZKFruf32BMeunNRhxjVfJciJMcxE5W6RRr,5FGwGmu9GvRdnz8YQ8fyqevrd3qP3d6KgDgzwQzTNfNE87it,0.43317443,0.0043640803,0.99189746,0.0043488215,0.0043640803,0.0,0.007817884,0.0
19,5DtNvHDQeJoCGiJrpu9EC1tTdEGgiskmqmBx23t8ErcTxopS,5D7BYFh4ihpufKFExbC2XLTnSCvto9khUyvddd8aBa1Ek1sg,0.17575715,0.004165713,0.9837644,0.004104677,0.004165713,0.0,0.00745936,0.0
20,5CM4C3VShHoHNhyuZYzypQwNzSd9nkoYqgdHA6oC6143aoZC,5DCu6eXM1Cv1FAnakZ81c3txrTbbf24ktogkrh5HoAfoBNFB,0.4366954,0.004333562,0.9901121,0.004333562,0.004333562,0.0,0.007749154,0.0
