UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5CAwB3dSiMC5jJfpvVU47zT3Gyz5ZDoiyHMaYZUuNs5hFh2P,322589.44,0.0,0.0,0.0,0.0,0.05862516,0.32591608,0.99954224
1,5GKdUohc5CfPCkeicvqLd8FctEWrdkJW9Ky2bX9ZFDVRaA3E,5DaVDuD1qLKc5jXiRiNyC6QYioANcpqLwDGJBEww9zHg1zyK,0.0,0.006668193,0.9926909,0.0065461206,0.006668193,0.0,0.03711473,0.0
2,5HKwMop2Yw9kcN6vdcNoYs4ZvNWLUFb8XAbiJSppC2CzuUmV,5GKjAsEyHZk8yax8VNkDaSEurt5oeFcpQQfgWHpz1Mcu7wBa,0.0,0.004272526,0.9998474,0.0042267493,0.004272526,0.0,0.023767544,0.0
3,5H4NqUYcKngVH197zpEDuXr6VTBcXALLBcV8thtUWogQRnfB,5FmuvEKWeBPccAi4PQR4m4DGNaf7yQ5vKRFK8GbbRLbDurxV,1.5063689,0.008560311,0.9959869,0.00842298,0.008560311,0.0,0.047586635,0.0
4,5HQy55k9kMDH1uctH2sgaawzJrDZa2yxGh3kJtgXk6Bg1WsX,5CCefwu4fFXkBorK4ETJpaijXTG3LD5J2kBb7U5aEP4eABny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5EU8niyCg2ao91o9txrQLcdnvmwBS7Ai9iCNs5rNLEFUWRoA,5F9epb8cjCrbQUShmjS4J11fZedW3KXWjtQ2Aw8oRVY15EUF,0.6221822,0.0029602502,0.984329,0.0029755093,0.0029602502,0.0,0.01646905,0.0
6,5Dc8feVjg8EWJkTtpxoFAa5fdGYExVZwsWPBGBTfF3E3UVuj,5HC19EiHpBf6WDidbEwsgjTa3yvi8W7jEozbzwbvmQD3iF71,5.398616,0.006942855,0.99272144,0.00686656,0.006942855,0.0,0.038645763,0.0
7,5CGMQYbkPZCtEXfPkQrQsjNqJCWZMyxM93Mnhz8KvkavUU34,5CCefwu4fFXkBorK4ETJpaijXTG3LD5J2kBb7U5aEP4eABny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5GrkRMxxF4AeUzjTQTJvDgr1HPrMHnZGPrf9YUbdfM7RHUGy,5FkKLqaoQAa7fVT6BBRr6vNdmo6PZn8i3F8RFMZBXUVbVuBb,0.80340654,0.015030136,0.99993896,0.015777828,0.015030136,0.0,0.08360457,0.0
9,5Gru8YwVCmiwQQnkMwpag7cZQ3G1LKAhNn6x7ByzoaKeyDJu,5CCefwu4fFXkBorK4ETJpaijXTG3LD5J2kBb7U5aEP4eABny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,5E2TDWC1F5PTx9LBhQzFR1uE9qZysFrXjfHzwwfx2644frd2,5HC19EiHpBf6WDidbEwsgjTa3yvi8W7jEozbzwbvmQD3iF71,2.7345033,0.0030365454,0.99533075,0.0029907683,0.0030365454,0.0,0.016935922,0.0
11,5CwioUWM5J6FKikvRAQ4XH64vYC2AgRgjbm48WLKBk5WThh5,5DRkxcLhMzqWjjGtBvaaV677wkDkhhFpTArQjZdnxuP1NDgn,0.1619331,0.015793087,0.99993896,0.016800184,0.015793087,0.0,0.08782348,0.0
12,5DD3sXntm2wwKD4pd6mzMqHQ9o8Aw9jrzn7frkBTnv2zCDea,5CPmyuTVkBxpwRCyR9RSSK2mRxweRhmjJBjgZdoSetaKoc1E,0.6028958,0.002868696,0.99014264,0.002853437,0.002868696,0.0,0.01598043,0.0
13,5DniebaNj37njdQe9JEbADQXZwyCK1sJrBGZNKVjPDDE3rKk,5DaVDuD1qLKc5jXiRiNyC6QYioANcpqLwDGJBEww9zHg1zyK,0.5764411,0.004715038,0.99470514,0.0046387427,0.004715038,0.0,0.026245415,0.0
14,5FW8Jo5znGRu6oxyG6xdmeM9kA3bNK375UgWufcLJrYYYo48,5GvT34BeeL8Gjtw3kTjytYg3qE3mYJh2SPBDuKW4qgJKNTHa,1.6063515,0.005493248,0.9956054,0.005432212,0.005493248,0.0,0.030566787,0.0
15,5DJ1AxE52fo5bwp8SP3sSZnhsfxLQum5yfVFYrJC7mcNRCtW,5C4yZL2gEophPAePcxDwLMqmUq5WeHZonCWNtVgHoynxnbFy,0.61623573,0.005432212,0.9900511,0.0053406577,0.005432212,0.0,0.030259095,0.0
16,5DWjj4EjSu2oKJ1wojHZYVx3S1UfKswNuKHBa3sG9y5umVoV,5CCefwu4fFXkBorK4ETJpaijXTG3LD5J2kBb7U5aEP4eABny,0.44047758,0.002853437,0.9988556,0.0042877854,0.002853437,0.0,0.015902134,0.0
17,5FyVRhCXEmBQ4KwxDu9YPCcGJQxCQ1TFYYbUcUTYGddj8BD8,5F9g7EpQHBgjvwSxjbaBQMAi9btkZScrH8QiS4JHcLSBSCMX,5.8907127,0.008255131,0.99378955,0.008163577,0.008255131,0.0,0.0459224,0.0
18,5CkYjcqJBmPGmRT4LqwLMsKg1wyHdLY9t8X2Rga2X9wx4goU,5HnKUtSX2g3seJLLTgjeeVvVpXmEvgPcHgwHDjLUiHFrZxce,0.731824,0.0025635157,0.9901579,0.0025482567,0.0025635157,0.0,0.014303571,0.0
19,5CzCPAQgsX2XC6hrfCqmgeRJmNXe8DBvP74ejn5p5xCY3y6D,5FHrgtEc2S3z1tvZWCPqyMa74pGX3g6Uc3q5UAnAZXdfSQ1e,0.0,0.004150454,0.990692,0.004089418,0.004150454,0.0,0.023117254,0.0
20,5HaoMrJ2nD4BMK27mXvoH9E4sfAbxtewz3Fi9PDWmG5YzpML,5F9epb8cjCrbQUShmjS4J11fZedW3KXWjtQ2Aw8oRVY15EUF,1.0560621,0.0029297322,0.99551386,0.0028992142,0.0029297322,0.0,0.016358081,0.0
21,5GjqP5vT69tUXh6NTyKmAGXuMSA5gz4cTPweE5PVj2JZM1pT,5GvT34BeeL8Gjtw3kTjytYg3qE3mYJh2SPBDuKW4qgJKNTHa,1.0640588,0.0048981463,0.99548334,0.004867628,0.0048981463,0.0,0.027290726,0.0
22,5GGcc73ByrbF9WZ6S8vqxZQfWBAfFc8mt9hFRxLw9GwVNxeK,5FsKM2Xezo7UeZVYApiyhGtFtdbiCfAJjAsisc5RTC7FvxDP,0.0,0.003540093,0.98983747,0.003540093,0.003540093,0.0,0.019705532,0.0
