UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5FNdkJwWPPeHs68SLEahqbP2n7QeoL1ZeJLAUuJ9HYsvYqZ5,5CS9udFN6KzKCXfJA26q58FzM7qqpbsjfyUicPr7wACpS3MN,0.32693276,0.0045014117,0.97848475,0.0043945983,0.0045014117,0.0,0.016767602,0.0
1,5GHpXEKVRyiStbi6JcsZUKFMi7RaNjkSGq9B6xiD94gQueD7,5Csw7g1WBXazRrdHDtbNpZp3bxp5dQwSoSh1KunpgK8SDz3o,0.29455665,0.004028382,0.9818265,0.0043488215,0.004028382,0.0,0.014990365,0.0
2,5FZ6nqv23xVrf7F42JZeYUPqiWVP9mFxV1y3aiWkfW3ChdHX,5DXTwjrcrYiBoGBhPmhbtZXDfg5rZS4XhY1VL3rpqhzCeP5q,0.3208873,0.0045014117,0.9775082,0.0044251163,0.0045014117,0.0,0.01675413,0.0
3,5DANSdyghdBQH1BEJf2m4Hnx7hm9eNUEh2uPXKJpeeoY1yyt,5GH1zvTgSQ9vxoAK4GWTncQbQz2sBjGosRUYpho1NMVkRk4P,0.19948058,0.002731365,0.8724193,0.0033722438,0.002731365,0.0,0.010170006,0.0
4,5GrigMZgXVD7i9oNLGFZ6JaU4mN9MzxMr1FhrvX6gJGTwfgA,5DykrpjoH4X8Xb2aQWf7XNMLtoLePvVSJRBBtFxy765yHkTP,0.32359472,0.0044556344,0.9748837,0.0043488215,0.0044556344,0.0,0.016596308,0.0
5,5FWrJa5w5aUQyuWiBkm3e2Aq8CaQ8JE1vj2iskC5FeRpWto7,5G8rnMUHAiWiaHQB54g5SvgEivNmecv3hYv2JttpCWRUxw9s,0.32094178,0.0044403756,0.9726711,0.004333562,0.0044403756,0.0,0.01652874,0.0
6,5FbcK3PQNfMobRASK8JgXAUUnqJuMWiDPKiqqLgvoSJDuGEZ,5DFmMrjtBdgVWYxjoLj3s2xMs4WdJBTk4zMH5dbWtKZHLEej,0.31155607,0.0044403756,0.9684596,0.0043945983,0.0044403756,0.0,0.016536327,0.0
7,5HbLYXUBy1snPR8nfioQ7GoA9x76EELzEq9j7F32vWUQHm1x,5DSsZGwBuYHRDA7HzdZUVBhKKpZpJKcf7rTd9y5Gz1SQyo9V,192938.86,0.0,0.0,0.0,0.0,0.033844512,0.12571496,0.98252845
8,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,475569.06,0.0,0.0,0.0,0.0,0.08209354,0.30488148,0.9754635
9,5EtaajjGnigw8jfJhd6zzGGfnX4WaUfgx2foTCD38yM4bcfJ,5F9gUbT5Mi2T76zeeWvsqJnsp86Gt4KFMu8TKhjZbW8VZbAH,0.31906596,0.0044556344,0.9828031,0.0043488215,0.0044556344,0.0,0.016558954,0.0
10,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.21176471,0.78638226,0.99220264
11,5DA6xxDjvnbiJNgmbBLQEd6DANBEWMqo8h4BpxBRxRDbPWYM,5FdzkACmT9rtA3fXdR3uzLN7U79BVN356QDrsJh27sBEWL46,0.28560263,0.003982605,0.9912871,0.0042877854,0.003982605,0.0,0.014818616,0.0
12,5FYfiM189TNq3MoBxw1kebxqoZe4y51hk1VP94HpFhJ3bASr,5ECmZufVKTqSxfASRf3S2hSywYCg452yQRtftFVhjq6FfQSu,0.3215498,0.0043945983,0.96635383,0.0042877854,0.0043945983,0.0,0.016333679,0.0
13,5E7SLHkMVbfgLAaGSKHfSYRixaXWq5KR2CwjnwmMVSUVtTmo,5C5FftzdrnaZQFTFXnD6GYRsa1vqmn2EtzARqdm4qA2rhfCV,0.28105137,0.0038300145,0.9691005,0.004104677,0.0038300145,0.0,0.014253997,0.0
14,5EoA8GQx4ssyUbAJqBYLkhENGXrBV5bhNRrsDkxj8dH8BnEq,5DrE2A8quKA7xwkfugdt1AXmWKf8xjkS36xVog4u19r1evXt,0.32581204,0.0043793395,0.96836805,0.004272526,0.0043793395,0.0,0.016301375,0.0
15,5Gp6rjLmAoY62HKH38aqimpgeP53q186KrtjjEDdopWewfRm,5GVr5bDzkQ1aWWz118wWr7NP3itbRKUFhGApBzzVY47xF5zk,0.32459474,0.0044403756,0.9742275,0.0043945983,0.0044403756,0.0,0.016521536,0.0
16,5EXMGtQQf4ASjgCsUNk2wobRieiNKfUKS6qfWWW9Z8n977Mr,5DfbMJNpNC7tmjNQLv9o8mvg5UHp7SqPm5QciyGX8nsGoXym,0.32274202,0.0044098576,0.96505684,0.0042877854,0.0044098576,0.0,0.016385918,0.0
17,5CwQbXhM6GWxMZyuFb1Xg9tM9DzJoBjsxzScNcDtZVSvT3xX,5FednWLCMXV7upGn1odppzWGjknDS2AM6M8jTechrTXGpjMW,0.3226008,0.0043793395,0.97120625,0.0043488215,0.0043793395,0.0,0.016268598,0.0
18,5CJ8DMDvXX835rvsaYNetuJjSMSoqA5uUabXJXmBrU32EBXi,5D54JWMzBazDpMyjCMeLgASLUHNKxEU8yAJ1yqqGi57TJhk1,0.31594473,0.004303044,0.9672389,0.004180972,0.004303044,0.0,0.015989013,0.0
19,5EcFMSRihWUc6ZAiNV3EYNoEyWKdedtDxoVh4U1VpCHoNSpH,5CJuudQqEAd3oWE22rocQz3Ev6rCqHASAde9ZVtKsMAwtJmY,0.27347004,0.0036774243,0.9761654,0.0039673457,0.0036774243,0.0,0.013678327,0.0
20,5FhZGDAMEvmW5qEgbNDzNh8oDaCFW8p6DyJnd2F6eV4PNzDp,5DJZTayxmMntPSR9Hj8GVZzofdNWs8E6c2YmmPSXNqzqx3hK,0.30917567,0.004333562,0.97059584,0.0042267493,0.004333562,0.0,0.016130077,0.0
21,5GzxsZakQDrmkKGxj1ikgJcEjwMZScUWrTCLsERtQkkpWiXs,5Dncgc77yJn41JwZugXpzrCyHyTfu1n7vmvY6TUUp1jirk61,0.28415924,0.0038300145,0.98434424,0.004165713,0.0038300145,0.0,0.014271445,0.0
22,5D1x18bQnbSJTwvn7NZrSc9ZLxfcsZJdPUpNkLWwDLBkRv27,5EnRLN8S8DpKBWMYoD5LHd4KKLEMaTRdPi6tYwePeAvtjNuH,0.31241637,0.0043793395,0.9643244,0.0042572673,0.0043793395,0.0,0.016305141,0.0
23,5D7QG2b3aG7iD18519jxB2bQgAUr6bjd9oQPWyZbu2N6QmpV,5FyCncAf9EBU8Nkcm5gL1DQu3hVmY7aphiqRn3CxwoTmB1cZ,0.28473583,0.0037232013,0.97206074,0.004180972,0.0037232013,0.0,0.013863689,0.0
24,5CiDEQRw9ZE7eoxDR35UJeKeoFz2x9U9rnqCyE1HpZCmAwdR,5EyA7xpZ6cu9aS4J76uvrzK49PahVXS9MshWBRfvK6EQY8Dc,0.32662463,0.0043945983,0.9732967,0.0043183034,0.0043945983,0.0,0.016359331,0.0
25,5F9JwRZDpZk9sqYB9KXjHqcvQBkJTtWNsR1Fh8fbtCEJ8WUt,5E7Hh9Y1gMN3wXAbmuvikdsEreQfGahjd9nTLMBgzPqDHAym,0.3146551,0.0042267493,0.9607233,0.004150454,0.0042267493,0.0,0.015738068,0.0
26,5ELfGBDjwwVgzLep7hPyqGJ6zUc4efPr1DH3FrTkHtL4cJ5t,5EC35N9rtWQqUPBreazHsQDeC2gjyWJNh3vNNhFvwz3No4EZ,0.3207392,0.0043945983,0.9618677,0.0043488215,0.0043945983,0.0,0.016348757,0.0
27,5FLUB1wxYgutUkTyzeyWcf3XAQ6EKP7hzPyzaeqeey8iK6TE,5FUfmbaRH9aJUP9UZE9Rb61upsJbJYRq7nXNZy7XVZ8UUfPa,0.3075208,0.0041962313,0.9826505,0.004303044,0.0041962313,0.0,0.015594626,0.0
28,5DUp7oMkS94cTaqjuZBCR3P7VLjitnNGDRrZtCZnjFhjw716,5EhevPfeEPf4wZNuU7YLKMuFdpZSYANM82gVsnkosofweozh,0.28619432,0.003952087,0.9738918,0.004242008,0.003952087,0.0,0.014719436,0.0
29,5Fc929PJqNCwanWfo3X8Lqzunio3ctyEZ6JGbvwrSZL1tg4s,5GW2EzskkLdhDv5sKZFcgT9A6b88ApbHibbyHxV7Rz9dtKiy,0.31517848,0.0043488215,0.97213703,0.0042572673,0.0043488215,0.0,0.016163317,0.0
30,5EvnG6CCQuUG6otE1Ga2YCvXVN5M7H5dsx29Nf4r2zjhy1Ff,5F9Qaonn7u6wAfMsvC5yfbfEjVixdEgNrSctpagCpNKXHBAH,0.0,0.004272526,0.9606317,0.004180972,0.004272526,0.0,0.01587742,0.0
31,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,5CMEwRYLefRmtJg7zzRyJtcXrQqmspr9B1r1nKySDReA37Z1,83161.734,0.0,0.0,0.0,0.0,0.014465553,0.05375249,0.9807126
32,5FZoW9QYMnf6xZ1iRGRYHHF8yUF6JnykahdYhf4H5fgTi6bx,5ECcBvZ9sPaiaRPPheCvSkyCZFfAnsh3jTUbmdprG81zLSHr,0.3157091,0.0043640803,0.9716335,0.0043183034,0.0043640803,0.0,0.01620608,0.0
33,5HdY5X1e61y2b4ruQF1knSJgqzDKC8jD6AjaQuYEHr2Gr7xv,5GKc2AMaMzcjPDpyBCN7nNrM8mhDsWiGxDjzFgTpk8sPrbB2,0.32140493,0.0044708936,0.96847486,0.0044708936,0.0044708936,0.0,0.016633336,0.0
34,5Ev4qLhJRKHGwueFuzTTP9jFWdZtENey9JQcsdB1Ghk7tGKG,5GZQE3RrDZU8vygxk1YvdMH8YVG3iE8Q5D47DNiJgbHi3k5S,0.32011896,0.0044861524,0.9820096,0.0044098576,0.0044861524,0.0,0.016709272,0.0
35,5HL1ZXLQ1NPd7b3FxkAtAov4QsX3RdxTuhLgjLx5PWDMfm9m,5DqPa7XpQ9yLTWsStAT6kucgVbUkRfiaxr3mcsQCpR1pEgDY,0.3243823,0.0044098576,0.98255897,0.0043488215,0.0044098576,0.0,0.01641513,0.0
36,5HbScNssaEfioJHXjcXdpyqo1AKnYjymidGF8opcF9rTFZdT,5F4XcaiEBkE3ARx2kG29KJ8e94nFfUZQYC4c7zfticastxiD,50077.863,0.0,0.0,0.0,0.0,0.008834974,0.0328579,0.9899748
37,5Geb2okz6nXnL8yVSKXM3TNncMMETambKw397g2TVLuM8fp4,5HpZqqh2Zty2dXkmePMCqM7p7z6KwhKNBmWRZKDCEJSBTZDP,0.32237008,0.0044556344,0.97943085,0.0043945983,0.0044556344,0.0,0.016580354,0.0
38,5GQpaS71Dt2hCCGYc9eQyjbAKtdXKVcibd2akddetREz7Koz,5HB4JWCaRpdZkeVakfmHDKZjsudnQSsnRvFsitn2xoTeCquZ,0.3258331,0.0043640803,0.9807736,0.0042877854,0.0043640803,0.0,0.016221525,0.0
39,5EhvL1FVkQPpMjZX4MAADcW42i3xPSF1KiCpuaxTYVr28sux,5HJvTnicbUEyKHE8pu3tWVhECRiqgDmxKE3AcG4H4djeyRK8,250435.8,0.0,0.0,0.0,0.0,0.04353399,0.1616798,0.9749905
40,5Gs4CksqE6WUQZQeM65BR6y3xuPeEkKS57BsdMpZUUZSqN5W,5DskjHy2KH3v21BLpQ7rFo8nmjQ3v8GLuXNuJ8xqmzJTJJMR,0.305152,0.0044098576,0.975906,0.0043183034,0.0044098576,0.0,0.016428066,0.0
41,5HGu39Fpq1Y81LejNxT3kLpjj41M6BE7MPK5BwnFEzLx2bZt,5DqPLaLXXaDfZU5Lo8YiQ7UYxZqqxrEiMcyyyh4U65rZ1eeF,0.3221792,0.0043793395,0.9800717,0.0043183034,0.0043793395,0.0,0.016313747,0.0
42,5Epx6ReJ3RCPFAoreUFoR9AKjAFyoi1nKAtMttwmaPMgKX6K,5E1rv5QZZn3PyKC4joemoMchY6z1XrK45FP7FpqygF2aTzx5,0.31784528,0.0044556344,0.9678645,0.0043640803,0.0044556344,0.0,0.016580751,0.0
43,5C4xKhjVKka7SkKB55NWVeaPfwfXJ6B2LLbQ4nprB92cHqTi,5DPNMxTrYnwqRUMrTxkQxHgSZkhPggtWsD3WeoZ4EcTvEUaS,0.31873804,0.0042877854,0.9634394,0.00421149,0.0042877854,0.0,0.01596007,0.0
44,5CPrdUtuk1eMMjCLKHmG8CLcxpsAqTsr6UjQCNA1dSd4ZEvg,5HWErjLUNeit39b1uWX37r6MgsKY5mKL5Euj1B1s9zNNH4tE,0.32798424,0.0044556344,0.97495997,0.0043640803,0.0044556344,0.0,0.016556764,0.0
45,5CtXeBdyRSvM2EJdtGc5xHuhgrrfH2TXczTaUinsBFci6izd,5HQhSP9HcQP5tZS3LDrEYpqLgwaKddQGD8b416KYmQcSAmJR,0.31724694,0.0043640803,0.9703975,0.004242008,0.0043640803,0.0,0.016209487,0.0
46,5DkV4nSh9SX8eqVZC6j32Eb58BDK6ohxZcnPVTzSzazR3Tsa,5Cm5RFRTedEAa8fPKC2xZeHSAJRYX2jLvmM7kVjXZ6s8JYiL,0.2871863,0.0039368276,0.9829252,0.0042267493,0.0039368276,0.0,0.01462711,0.0
47,5FxdqG6MV7TgHx8zxHKpXBicuuabRbUdpktCmogvNukDDKZB,5Cd4YXe6xDPAt9q5YMyS3j6rpUu6reEkSPui7MLp8B9aFUv8,0.31881118,0.004272526,0.96549934,0.00421149,0.004272526,0.0,0.015905425,0.0
48,5HeLzAkh4vzUnzhNP9XDfbSB6miLC9Arq9unfaUegy1wYQSn,5GYbPiNenA5N8H6tAcDVbtYJHEExfRsMTjEeCp6emFeQxi84,0.32305408,0.0044098576,0.9725185,0.0043183034,0.0044098576,0.0,0.016415227,0.0
49,5C5oUfFtdkq8osQAP9RfdcV41KEjsNwpPfnBiiuU5JuhbeK2,5F6iHazvcvWHcS4Y16SbC8a9T3YQWGyMyGfx9ULYxPBVDoiB,0.32068244,0.0044098576,0.9795224,0.004333562,0.0044098576,0.0,0.016392753,0.0
50,5Eh3fbNhodpnMUV7qjfkHrMUzxkihg3JMhoKHpHqM3KTgKYP,5CfBdSgtMypP8cBWmsuV8xiowjnBPp3At1DqTsoGZKfnTbfb,0.31887844,0.0044251163,0.96995497,0.0043488215,0.0044251163,0.0,0.016440144,0.0
51,5H9UH4WjdpXgnNWVYYvxtk4Xkp3FwZfPBTBisgKD998HpXEX,5G9KQ3jUuZzKA5UwqZVJ9zJZyNHbkbsJynf332Jy73mDtZqL,0.31679857,0.0043945983,0.9744716,0.004303044,0.0043945983,0.0,0.016367272,0.0
52,5DCwmC1fC5LR1j3SU7RzffhuAUvRWZx9w5YANAWEbFUYFX25,5HHZ5g6pnVTPxkuuVh8Ansr5Xd4wRWcXxWHmzxRKJbgN2XJS,0.316996,0.0043640803,0.97033644,0.004303044,0.0043640803,0.0,0.016259149,0.0
53,5D1wcnGYHRy11BNvRvfgEPgWToZZewwFGiV5v68c4smxJ6Ew,5GeQVzjTWUWkgoqm5Ufm7UwNj2ocerb8LnbqKctqsVL6RJhX,0.3150683,0.0042267493,0.9650263,0.004165713,0.0042267493,0.0,0.015699135,0.0
54,5Dnr2zE8s2vKHT7JNLbMjyHxEyCqTupHYZtmtyJ8ktVP55uq,5Co2jhPb7zdzjC4eDUCTZmG4SoR6wjT9CVyVAhrTHa47Hje8,0.31573653,0.0043640803,0.97973603,0.004272526,0.0043640803,0.0,0.016252277,0.0
55,5CP5jeedu8L1CsqMZjYi4E6EtN1WVHzYwGd23qw7TAWyH3cs,5ERV89Yh8akS72hVXZzruUtHZKMLN49SCnzTryFkz49Jfx63,0.27831486,0.003921569,0.9705653,0.0043183034,0.003921569,0.0,0.014615397,0.0
56,5FWC1NPGTQY4AuuwmcaEe2sRnCdo1eoFX7oFqytALMJNmLKL,5Cd8J15JxWMwQHDCxiM6vXg77qTFBLmuzgPW1GEnwcXLydx1,0.282983,0.003921569,0.97586024,0.0042267493,0.003921569,0.0,0.0145961,0.0
57,5DAUNXuKLK5sTEH1sQ4oWDQ5BuMEUKN6cquLXGSeTqdqAeBL,5Dtn33GxSTYWhAsYmskovqQ5o29C4PhCwjgZnJt9iYE9w8kf,0.32664353,0.0044403756,0.97788966,0.0044708936,0.0044403756,0.0,0.01649976,0.0
58,5He716CbTYGQKpGPcnr2pfG3mRWtAzo46DicinjTy3pcrSRj,5GC4TeHsNDyhiXJ8C6qBj1eiytK8fuc3obz5ktCewb1pnTJK,0.31999117,0.0043945983,0.97711146,0.0042877854,0.0043945983,0.0,0.016336748,0.0
59,5F9E2JKbMVUpanF8PbdFyEPWAvy3tRYnJaD731LvU31uYCRA,5FZvt7nbYacJAuWB9h7CzcrD3PNZNEcmqwGLXLzCKoXtPu9V,0.31847775,0.0043183034,0.9683223,0.0042267493,0.0043183034,0.0,0.016037496,0.0
