UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5GGn14269jvvywui8kmBmf2ynPmNQ57NuDkfBRRL2RJyDkkL,5CMdWwTBC2a1oihcsXnigrRqZWYkA1iSf6wMm7CxraxVFG4s,0.86262625,0.004104677,0.9927367,0.004119936,0.004104677,0.0,0.014275056,0.0
1,5G71LTbzm34cbESgcwFxwLd18YYi1afsxZYckbSyNRbzUnwK,5Ea5UhzeJhwdH33SGjNwDDcvzBqZ5riCMpa7rhwdNC9SXec1,0.5428118,0.0038757916,0.99455255,0.0038910506,0.0038757916,0.0,0.013492682,0.0
2,5GGc6gBx5VPCBCnsHaEca6tMzN6a1ZxMP74BUgrVhfMS9DWh,5FyAKSQ2PPHfzUTCBXLaWC6bYEfi946WyE5Cipbi9wb1kXZ3,0.0,0.004562448,0.99305713,0.0045471885,0.004562448,0.0,0.015882209,0.0
3,5DUCAx46bTSHkGG8PEuyAMKLzWsvywWg3uzsUmiZEK3WffFf,5FELk44E9mui8HAiVWn6GTGCMBhHVQrt9ATTcmdcZBoqnxmP,0.6551752,0.0039978637,0.988159,0.0039978637,0.0039978637,0.0,0.013913611,0.0
4,5CVDSwKh8gVv5hvXjs6v1NXPDCv2SvpivSKcihjANaGX62AE,5GpZUfQd1qW76bfcGywmda6FE71mmrNhnB2b2UDeQPvQbHjp,1.5829138,0.0037994965,0.98954755,0.0037994965,0.0037994965,0.0,0.013213326,0.0
5,5FGxG8q9sMiiUQVPZJYA2Fc5b17qjUeXaKm74jZ6B6nS4abm,5DtQwH15iy2jcaW8TLTVeL8iY53b5KhURozSzg9zD7e9B4Q4,0.56461686,0.004013123,0.99267566,0.0039978637,0.004013123,0.0,0.013971552,0.0
6,5GqAT8oGCZfN5SBYbGKpbpdtdjmP8r3mc3paS1SseaEFvvSd,5FL2D536ct7FGLED7mrRTMtn6VbLhWkoRwTdwy135Ru2t7C3,0.28068793,0.0039673457,0.99383533,0.0039673457,0.0039673457,0.0,0.013811208,0.0
7,5D9tNYw1BcMv3rYfWY4aYA5rHwU7sjRoEEKB6V5GGxVuFMuN,5FELk44E9mui8HAiVWn6GTGCMBhHVQrt9ATTcmdcZBoqnxmP,0.20133643,0.0040589,0.99600214,0.0040589,0.0040589,0.0,0.014117648,0.0
8,5GC3WiqTJadScu1XVt6LBDiG5YwxByEckmCFK5HCw8KjYtiE,5FL2D536ct7FGLED7mrRTMtn6VbLhWkoRwTdwy135Ru2t7C3,0.56081283,0.0039978637,0.9896391,0.004043641,0.0039978637,0.0,0.013943188,0.0
9,5DJed8YrvH8qGMgvkj2uXZokRRTCDqCZetmuAQ1i1C54qrV3,5FvMfssLB5Ew4CM7BCkcArmTkvXmZ3DfohQBsDFvQA3AquBW,0.7325273,0.0039368276,0.99803156,0.0039368276,0.0039368276,0.0,0.01369705,0.0
10,5Ca6Zrdvbe8bLKQmxoCjiqT51Amrk2uNqrU2BoeALYDgDrK3,5FL2D536ct7FGLED7mrRTMtn6VbLhWkoRwTdwy135Ru2t7C3,0.0,0.003982605,0.99301136,0.004013123,0.003982605,0.0,0.013877598,0.0
11,5E2cCVkpBT4nHmDUVdZPz7GBDRawHkxQYiq8xc4zomZJEtBh,5FvMfssLB5Ew4CM7BCkcArmTkvXmZ3DfohQBsDFvQA3AquBW,1.2418973,0.0037842374,0.9899748,0.0037994965,0.0037842374,0.0,0.013192384,0.0
12,5HEhtsXM3SHpnPsdosiUDPxJb1qLb9UYPjcCrTwyn8LPeJE2,5Fhf1qdoQxqxbj3rL3gpSdAvhELvS9qrwCQRL6YmFptbkoza,1.2847961,0.0045471885,0.99610895,0.0045471885,0.0045471885,0.0,0.015856218,0.0
13,5FnynXFUarkAkPFbstPTmaDRh5r1YgGf3iReGAmPbQAh2Vfj,5E6jFfuVVxq27obXcvcY8kYmNnuwY2vNFi2CGb1ZQR9aRTHi,0.9682926,0.004562448,0.99543756,0.0045471885,0.004562448,0.0,0.015893862,0.0
14,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.21693751,0.7540806,0.99378955
15,5CPuWSKuhWHF8r2FDbyVb5L8CA8VMHyWNwjPyD48XcqgQtEM,5E6jFfuVVxq27obXcvcY8kYmNnuwY2vNFi2CGb1ZQR9aRTHi,0.63575757,0.0045471885,0.9915465,0.0045319297,0.0045471885,0.0,0.015828278,0.0
16,5GCEHcnx7m5PU7BxM1w6qwj7CWzofvSoCv2UPSQ8wNASEWuv,5HdgrgnaHYygMXR9dJebjrKbSyLJSR5Bdyz7xTbcjKHDiBcw,0.32127008,0.004562448,0.99439996,0.0045471885,0.004562448,0.0,0.01586678,0.0
17,5G6Jo34V1NCk1MyGdYfZsbbcnYpgs4hzeYhFZqnHnfTC3bxy,5Hpe6xYd8ci2uURnVh8EBfv3rbTCHkbRCsjC7hCRYybYtCv1,0.31436926,0.0045471885,0.995346,0.0045471885,0.0045471885,0.0,0.015843743,0.0
18,5GTMy2rvBaxW6ubvENLbtHXe6HhpKrnM4jrRmB2eazK9MBJH,5E6jFfuVVxq27obXcvcY8kYmNnuwY2vNFi2CGb1ZQR9aRTHi,0.96775895,0.004562448,0.99792475,0.004562448,0.004562448,0.0,0.015863067,0.0
19,5FP5CmCMprmsMF2X88bRRoj5Mn5ERirqm1yuoN1HWXrSbJLX,5CMdWwTBC2a1oihcsXnigrRqZWYkA1iSf6wMm7CxraxVFG4s,0.82963115,0.003982605,0.98236054,0.003982605,0.003982605,0.0,0.013890657,0.0
20,5G1Av96HkNgAuMZ8Jzq9FQyRryCsgEGgdoyuHE8qQogGe3J1,5Ckpndv3NyxEpt9biy7t5pbv4RUNE5QYQzH6K9iXjTxH9nmi,0.30228963,0.004592966,0.9958953,0.004592966,0.004592966,0.0,0.015975978,0.0
21,5DtoZSkn4LvkGGKTnEdPiSgvjHZQhhNCfm8zasraAxgN8PYY,5Gx6N2ciJCJ34PRtVpt7KCbDSQrusZKFCA4kkjZr4urbnfpv,0.959089,0.0044861524,0.993698,0.0045166705,0.0044861524,0.0,0.015607377,0.0
22,5EoGgZfyfxeEWtLCTuknJgijmpV4zihN66CxB68zTWD1vXG5,5CMdWwTBC2a1oihcsXnigrRqZWYkA1iSf6wMm7CxraxVFG4s,0.6734401,0.0039673457,0.98944074,0.003952087,0.0039673457,0.0,0.013832629,0.0
23,5GHqTqfvg9S5GgkwmkDNp5JJELtwWU4iR4P2PNXT7kEgyXwP,5HTq9QDG8euzu924axGRj8S6YZXebGXgJZbvc613rWRYHZun,0.9492438,0.0038757916,0.9869688,0.0038605325,0.0038757916,0.0,0.013486271,0.0
24,5G95fXNwuvaBHFnK5D1YDoNJYKvoMimuQ6YDqq55He8yFcYH,5CMdWwTBC2a1oihcsXnigrRqZWYkA1iSf6wMm7CxraxVFG4s,0.5618924,0.0039978637,0.9913329,0.004013123,0.0039978637,0.0,0.013941427,0.0
