UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5GP7c3fFazW9GXK8Up3qgu2DJBk8inu4aK9TZy3RuoSWVCMi,5DkwfxC9mZTTCsRUt6nrnwQEWVrhsmY13SBRparj6cpAVxVY,248651.98,0.0,0.0,0.0,0.0,0.061219197,0.113666795,0.9375448
1,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,325238.3,0.0,0.0,0.0,0.0,0.058304723,0.10826242,0.7052873
2,5Hp18g9P8hLGKp9W3ZDr4bvJwba6b6bY3P2u3VdYf8yMR8FM,5Fsaw8RJ1ptAf4kikHk6d8PVHS7vEd4whjccrFKKrCZ8XFRT,150330.72,0.0,0.0,0.0,0.0,0.029404135,0.05461895,0.70821697
3,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.28465706,0.52853,0.90476847
4,5HY4sEbMQM7Ktz4SG1K8wKpe57J7kVkaiXnVfAB56i5NjzkA,5DRkqpvTgxnTg57ZtFnzn1te6ekV4WrYrZD4SuUfpmByz8eb,0.6624094,0.009033341,0.6296635,0.0090638595,0.009033341,0.0,0.016793199,0.0
5,5DUFR7J8qkNDsUwGbLu1fGHQcYy6tfZSARvNpqwLZWPobasi,5GEK54tngsEyM9yTs1uFQShwNDtERHh145d7V6XxyvBVugF8,0.4321066,0.00624094,0.9058671,0.005508507,0.00624094,0.0,0.011605393,0.0
6,5CJePgMPRrNe8RZVHrmMtTri3JCC83bbvjyWcpyPU9aRGVCe,5DRkqpvTgxnTg57ZtFnzn1te6ekV4WrYrZD4SuUfpmByz8eb,1.5335584,0.00952163,0.6291447,0.009781033,0.00952163,0.0,0.0176982,0.0
7,5FWTpzP4uJ9Kqyzq9M1dJRCVJPAKWeDPhJsAyxjuRv3jei3g,5DJiis3iF3yyLSpwWiwzEv8Dqf7PMMBjFJtp9A3oGbfacbfu,1.2695031,0.008438239,0.9130846,0.008621347,0.008438239,0.0,0.015688391,0.0
8,5FqcxbgQMugHUEReD1T4LwYsqX9e4xfVhVzKCDXVkoMUf5Pf,5Cm9TQPxV8gs4jrSdimXgj2Z8GcVCWUHWJzsezr3S7Umeu2e,0.36527598,0.0076752882,0.8681315,0.0065613794,0.0076752882,0.0,0.01427056,0.0
9,5CRrcYX3XDS9KEY7oBkYWh3WXocWFuWdhxfPQzYZQD3QJdAo,5Cm9TQPxV8gs4jrSdimXgj2Z8GcVCWUHWJzsezr3S7Umeu2e,0.12914196,0.0024109255,0.54558635,0.0022888533,0.0024109255,0.0,0.004497251,0.0
10,5EZhnLbzGD9r7aYto5djKJgPooZQc4jZqB85VDqBBGNyERtW,5Cm9TQPxV8gs4jrSdimXgj2Z8GcVCWUHWJzsezr3S7Umeu2e,0.33520657,0.0023041123,0.5658656,0.0022278172,0.0023041123,0.0,0.004296488,0.0
11,5E9ZGwzFJLovMKubMsPNCKXYere5K6qba1HBXpEgK4SRhRRa,5FxckT3PLzfVQUZDu6n1KKWbGNk1asVmFfAiZwygDVQcArqX,0.07869578,0.002746624,0.3705501,0.0026703288,0.002746624,0.0,0.005125368,0.0
12,5Ck9KERB7Pk8XKqPCzT9YDd9vSfgFNv1kkBbjRYLFdxSVWmT,5HC9su28b7arspm1ctKPJan34AYsKByfYEvDPRyCCYWSkXaW,0.75944173,0.0059357597,0.63602656,0.0061036088,0.0059357597,0.0,0.011025429,0.0
13,5CoWq71JRSPhXEzdpncvEWgCepFnNbRnutQUq5dLnxgusx1x,5GEK54tngsEyM9yTs1uFQShwNDtERHh145d7V6XxyvBVugF8,0.37026832,0.0052185855,0.8697185,0.0045471885,0.0052185855,0.0,0.009715899,0.0
14,5E1capX63UqUY9zLrKHNxPGeJmsDxprAWLF9L4KfK2zTFNCH,5FxckT3PLzfVQUZDu6n1KKWbGNk1asVmFfAiZwygDVQcArqX,0.1761545,0.002777142,0.36589608,0.0026855879,0.002777142,0.0,0.005163621,0.0
15,5CVcLtUDWcB3sdsmenqPoStnRrEdk5jXaEKvcPfGtsaDEiUW,5F23q5fXWLx8taLEKrs51ikKeYhDUwDKc5bxZbdjoRjsY4Q6,2.9185686,0.011001755,0.9388418,0.010086213,0.011001755,0.0,0.02044528,0.19613947
16,5EcHFxLP1HtMJt48Dc9o42r5fcBgD1xkvnST5kgZ9v1rt6d8,5DRkqpvTgxnTg57ZtFnzn1te6ekV4WrYrZD4SuUfpmByz8eb,2.1585598,0.010070954,0.6318151,0.010254063,0.010070954,0.0,0.018710874,0.0
17,5HGwAsyuGqyqGfuAoijVSj9abkvddt26nz7ZaZRte6eTfXyi,5EoHH3diEn5wZHX8crdJFRiByGvMnWF885PCtzHsMZuLyD71,0.0581699,0.0022125582,0.86449987,0.002059968,0.0022125582,0.0,0.004121298,0.0
18,5ETxEFZBxXyVEY4KPnmcrf5aFjao72tPb3VnARHsp8U1ctQC,5GEK54tngsEyM9yTs1uFQShwNDtERHh145d7V6XxyvBVugF8,0.41735104,0.0060120546,0.852842,0.005508507,0.0060120546,0.0,0.011174755,0.0
19,5GHNwyWdBHxw8v17Za6aMYHBWkE4hGx5CEf9Czeuo1S7FY4c,5GEK54tngsEyM9yTs1uFQShwNDtERHh145d7V6XxyvBVugF8,0.17161475,0.00608835,0.9348592,0.0054016938,0.00608835,0.0,0.011307314,0.0
20,5HMu9dYVRZAmPqsqWCSrjNYMHcJU2TEwrmEySjLXrAN3zPxL,5GEK54tngsEyM9yTs1uFQShwNDtERHh145d7V6XxyvBVugF8,0.4136793,0.006027314,0.9400626,0.005355917,0.006027314,0.0,0.011215056,0.0
21,5DLGWfv3dAwsdZXipeNYmjpm9HF3LqyjnNZpJfKsPwS7uSPR,5Cm9TQPxV8gs4jrSdimXgj2Z8GcVCWUHWJzsezr3S7Umeu2e,0.11108842,0.0025024796,0.7976043,0.0025329976,0.0025024796,0.0,0.004651701,0.0
22,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,5CMEwRYLefRmtJg7zzRyJtcXrQqmspr9B1r1nKySDReA37Z1,83161.734,0.0,0.0,0.0,0.0,0.016281376,0.030248277,0.7074998
23,5Et7qvP32w5w2NqJ4oDPMQeiTba7q8sBSPgwg6rzmnapDbkd,5GEK54tngsEyM9yTs1uFQShwNDtERHh145d7V6XxyvBVugF8,0.34358573,0.005264363,0.839292,0.0050507365,0.005264363,0.0,0.009777239,0.0
24,5ELfsHB2EVgdsToorb3t3eSUW19mX56USeZGX68oH1MvULYR,5HW8c7RfHXZHPVK8AwfaQkvuGScWdwo4c4cUxT1fRHzyECsu,3.0944977,0.0012054627,0.8074922,0.0012512398,0.0012054627,0.0,0.002259208,0.0
25,5Gc97qrWGjbnrhnmXfUmkv9dNBi2Q2ripKFiM7gCtjdVgtow,5EM4easb1mQ7ff47KhnpGGCcKmRoYsE4cu9Bp8e1DrATP5mM,0.2543517,0.0029602502,0.8708171,0.002777142,0.0029602502,0.0,0.005521121,0.0
26,5CCu9TjydCBzMUodrixpL49sJgMsQ8twAdtwrwMqHzFVS6Qa,5FxckT3PLzfVQUZDu6n1KKWbGNk1asVmFfAiZwygDVQcArqX,0.07889781,0.002853437,0.35335317,0.002746624,0.002853437,0.0,0.005318452,0.0
27,5HW5gkhHyHVXsw7FNj16rG8yei1EQTpFYuBk27xW9JCnd3n4,5GEK54tngsEyM9yTs1uFQShwNDtERHh145d7V6XxyvBVugF8,0.34819576,0.005004959,0.91969174,0.0043945983,0.005004959,0.0,0.009315877,0.0
28,5DXkEDTCwU9t8aVc1QEuuxC6qgvKi155bbSZgZSM8bKsZYBo,5DRkqpvTgxnTg57ZtFnzn1te6ekV4WrYrZD4SuUfpmByz8eb,1.4129196,0.009094377,0.61889064,0.009384299,0.009094377,0.0,0.016896535,0.0
29,5EAYrTQ4roFxfWeCAb1cDVWAgt6sE4tU5CpU3PkqYHSEKtHx,5F6fLD9gzXmmDmGyDNwCp1ezb7Ma2vM23nZRYb1LzWwNyuG5,0.51809835,0.003921569,0.9675441,0.003540093,0.003921569,0.0,0.007304561,0.0
30,5FZYm91u2jqkSULgXykzPEsfJqdK7wgvjqXJabJJD9XhyhaW,5FxckT3PLzfVQUZDu6n1KKWbGNk1asVmFfAiZwygDVQcArqX,0.072232395,0.00280766,0.4007019,0.0027008469,0.00280766,0.0,0.005229649,0.0
