UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,475569.06,0.0,0.0,0.0,0.0,0.10417334,0.20901386,0.72732127
1,5GZaXpEyDd8RSHsfsbwBqRevNJtsyQ5T8x45jr4LX5L7v3s3,5GeLL4YtCmyp7psbktcpEgAP2hJRn1fGw9zjQAvXX6L6C49R,0.006940131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5E2XwarKk1qp9WuytA9XXksQSBBxan8UMpLvmRDTRWNTSVNr,5EsJTdAsWcgiUCMvbR9Vmp2nvUVXEKaNEfKzu1k4hWqoE4uL,0.17122974,0.0010986496,0.42185092,0.0007629511,0.0010986496,0.0,0.002215003,0.0
3,5HBcDVUg1kC4qDha3vbVvhsy5foTFu6guCJ5vQ6p3N2Dv1Sh,5GeLL4YtCmyp7psbktcpEgAP2hJRn1fGw9zjQAvXX6L6C49R,0.8058331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5HKwgZQp7BJd1NXuCoRjvHZbf9qBhbUVrqQn1uzaJK5abRKY,5GeLL4YtCmyp7psbktcpEgAP2hJRn1fGw9zjQAvXX6L6C49R,0.59593815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5FHbdMfehGi98cY7UhJjLV52nn2DSZjmMZz6PZWGPRT6UWvh,5E7QjW1Rd8K9VFZsnMsg5C7tSuYfc4Urv3Wcsbz2FkDKACt6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5FRB7s9kgeAct6rm649FvHfXsgdkPbaFw6cBkPdhm5SbmTGs,5E7QjW1Rd8K9VFZsnMsg5C7tSuYfc4Urv3Wcsbz2FkDKACt6,0.0,0.0,0.4564126,0.0,0.0,0.0,1.66e-06,0.0
7,5HNRqqYR5DKUwUBvFv6UDp9GK2kbVcyePAHDH6zEiwMEDoxu,5E7QjW1Rd8K9VFZsnMsg5C7tSuYfc4Urv3Wcsbz2FkDKACt6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5FbSd5hJp3zLoSB45NBkNVjMDVwv3hQuGhejkv5nrrK393pb,5E7QjW1Rd8K9VFZsnMsg5C7tSuYfc4Urv3Wcsbz2FkDKACt6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5GnLAaVP82MtA5mPs2Vs4X4UBLWzLS76HzHzcr7m3gV9kr8t,5E7QjW1Rd8K9VFZsnMsg5C7tSuYfc4Urv3Wcsbz2FkDKACt6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,5CZvPSRAkYjxy7vq6cFNiU6ZHFcnxjaCpyQuPvJPciDPiu6f,5GHs2a3GoqLvk4wZTzE5sEL5Aa1vQUaViB99AYUsJJWf6sds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5Dnp7hFU4BnAkUKSDdYC79ZFzCd9qW9owPVCt65caFDDPwdb,5E7QjW1Rd8K9VFZsnMsg5C7tSuYfc4Urv3Wcsbz2FkDKACt6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5CXaJzvnKyTdySGXmucA5pUg8MEiwc8PYdeKoDfefw8E67HB,5EkKLncghsG8U6N1vfku46b8a7suGew7bVt61zdbcrDWc9wh,0.033412933,0.00088502327,0.33804837,0.0006408789,0.00088502327,0.0,0.001804306,0.0
13,5DXXrr1HXKYP6zhyLLXD5RW2hbXMc9ZuN5ao6bHwbae941zu,5FCV9qizGMMYcdDyNfFyk2r5L23xUAjqoTJD7y9W2r8EtA4g,0.6796623,0.0,0.00088502327,0.0,0.0,0.0,3.508e-06,0.0
14,5Gdq4d4ZVtLp489Xy1c5aiSGs1QfhB91WAYtGGpdbC1w8KcV,5FCV9qizGMMYcdDyNfFyk2r5L23xUAjqoTJD7y9W2r8EtA4g,0.28790814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,5CMEwRYLefRmtJg7zzRyJtcXrQqmspr9B1r1nKySDReA37Z1,83161.734,0.0,0.0,0.0,0.0,0.01280232,0.025703274,0.5090257
16,5GP7c3fFazW9GXK8Up3qgu2DJBk8inu4aK9TZy3RuoSWVCMi,5DkwfxC9mZTTCsRUt6nrnwQEWVrhsmY13SBRparj6cpAVxVY,248651.98,0.0,0.0,0.0,0.0,0.055359732,0.11109059,0.72729075
17,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.26895553,0.53959507,0.7256886
18,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5CAwB3dSiMC5jJfpvVU47zT3Gyz5ZDoiyHMaYZUuNs5hFh2P,322589.44,0.0,0.0,0.0,0.0,0.050812542,0.10194648,0.533196
19,5GzkYsy1aZr27Nx7e3pJPC3RL6kyvMdNBDsATcx2MhscjYra,5HNiyqXaBDZwMRkjddEFoy16dtJXr7QrcPgB5ZhU5Fgf7UvY,0.0,6.103609e-05,0.30000764,4.5777066e-05,6.103609e-05,0.0,0.000144305,0.0
20,5EUqBCNqLpWLJVDnwj1nCf3P5Ah8yA3rUZjVBHf7KaYdCgya,5FCV9qizGMMYcdDyNfFyk2r5L23xUAjqoTJD7y9W2r8EtA4g,2.1090734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,5Cyfk5Jjee6uCafjZyUUjtKd7Q4qh1yJ48Ts7bkT9xXaDqe1,25740.375,0.0,0.0,0.0,0.0,0.005584802,0.011204376,0.71667045
22,5HEqpAmBJr83wHCQ5nkn7EefQNbvjB5PpVA95oFJZuarYgkA,5E7QjW1Rd8K9VFZsnMsg5C7tSuYfc4Urv3Wcsbz2FkDKACt6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
