UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5DfjikJ6yESc7eGvPZmjY5Q7JsEfJ3N9kL27NQ8qdrwas2xm,5DaE8LZ6nWSS6fButoLAA4tHK3V3Vhu6bACT9HTaBBR95ToN,0.001291031,0.0,0.005539025,0.0,0.0,0.0,4.545e-06,0.0
1,5Eyj5uF9dGnZczhbsELQM858jtMtanybd4r7Lsw9c7kGMMS9,5GTJY1p7pg3mSooZ74g53oKNS81WXSX4Gd6somd9xNgBT6Qd,0.001053086,4.5777066e-05,0.13582055,4.5777066e-05,4.5777066e-05,0.0,3.6083e-05,0.0
2,5EDBfJGufSviaMX8sN1ztBxfw28omS32xzGcdX7AAQmdXrQ6,5DhxiGN4MfzTbyBh7gE3ABvvp5ZavZm97RWYeJMbKjMLCg3q,0.0,0.0,0.028473334,0.0,0.0,0.0,3.664e-06,0.0
3,5G3p6SVzrWBwRiPsdqGqw5UjY9wgQUY4bLPfGQGjFuQYFUaq,5CfHzLFBtrgLUwckKAubKwXwDxe3Sw9TqKLnq3qqFxuMzvWR,0.011727316,0.0,0.38193333,0.0,0.0,0.0,7.234e-06,0.0
4,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,5E9fVY1jexCNVMjd2rdBsAxeamFGEMfzHcyTn2fHgdHeYc5p,532629.1,0.00016784924,0.09137102,0.00015259022,0.00016784924,0.0,0.000116259,0.8374914
5,5HbScNssaEfioJHXjcXdpyqo1AKnYjymidGF8opcF9rTFZdT,5F4XcaiEBkE3ARx2kG29KJ8e94nFfUZQYC4c7zfticastxiD,50077.863,0.0,0.0,0.0,0.0,0.013534753,0.009001526,0.9302815
6,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,475579.12,0.0,0.0073243305,0.0,0.0,0.12635995,0.08403008,0.8986801
7,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.32529184,0.2162968,0.9320058
8,5DAZ5fAue6BCwYmkt6YAATJLpMbjG5jLR1pcpZJVLqMoQnZY,5DaE8LZ6nWSS6fButoLAA4tHK3V3Vhu6bACT9HTaBBR95ToN,0.000900401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5CJyp9Nvr74qZZXmTUctkxgBBDkhxtaXerTQ3dkETEm8mG5j,5F4V6vncvmhiNYnTiFGTR5gDRuz8fyh7URgYgykwrFMkr192,0.000155096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,5GU1qfuFX2Vb1vTKnXTG5gVH4gf37jNxM9Gwo1za5nTyUC93,5F4V6vncvmhiNYnTiFGTR5gDRuz8fyh7URgYgykwrFMkr192,0.001083057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5CdLcRFL5CRJjMPoAC65CyX2kk4MNkqZLZ1g5b1Cn7vpL3o3,5HYjMt6MQDyFztZasQGyqvJPYL2NXXp1p8i3xTsg9cNjZhyw,0.0,3.0518044e-05,0.35733578,3.0518044e-05,3.0518044e-05,0.0,2.2763e-05,0.0
12,5DwQgMkgExooiyAGrbgaR2hM1NhXcokUqnuiyRrdu9DKKR1o,5DtTBrSb8J8rTzULzbfrGee9vcwy8TTZg4YTKucgWQUhEVf7,1.0965066,1.5259022e-05,0.122545205,1.5259022e-05,1.5259022e-05,0.0,1.3422e-05,0.0
13,5EhvL1FVkQPpMjZX4MAADcW42i3xPSF1KiCpuaxTYVr28sux,5HJvTnicbUEyKHE8pu3tWVhECRiqgDmxKE3AcG4H4djeyRK8,250435.8,7.629511e-05,0.25111774,7.629511e-05,7.629511e-05,0.06593423,0.04390271,0.91581595
