UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5FFCd7bnFsuRhFKsUDik6oxd6NnAMiYV3kgZjwMYS2TdWofn,5F4rc7Jyp1HYYqtqe3uU56uaPEKzU8Xb83jZcBZdsjkhCpLN,0.15794894,0.0057831695,0.80854505,0.0057221334,0.0057831695,0.0,0.005484419,0.0
1,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,475569.06,0.0,0.0,0.0,0.0,0.11961547,0.11325747,0.869688
2,5EyC6VdkGdsbbEWMD1QHx842hmfLQmZYE6DXCfJFaPK9uwLa,5DWjvEom82UVXYnEv2gqqyJMonJUuy18s8tqHSds18ubDGnW,0.052396845,0.0024261845,0.86066985,0.0025482567,0.0024261845,0.0,0.002311121,0.0
3,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,5CMEwRYLefRmtJg7zzRyJtcXrQqmspr9B1r1nKySDReA37Z1,83161.734,0.0,0.0,0.0,0.0,0.018616008,0.017638186,0.14810407
4,5E5CfTYRDN3AtW7zrUvGd6egFprjE8MNeBf7t27KbFYcKk6q,5D1u16j7MeuE3XzhtebsQCqvUDYdbT1kQT5nLvjnKy1fDz8o,0.21314013,0.0052491035,0.8715953,0.005355917,0.0052491035,0.0,0.004979034,0.0
5,5FUBatYHi5x5hXKm7cGUhCshCaSBn8RphovYJifkbiyko57K,5DHtYhwdKAsZmZcWFMQsoJGXSLEqqvFGHWKd98bVbvk6MAXT,0.0,0.004074159,0.9149767,0.0037842374,0.004074159,0.0,0.00386536,0.0
6,5HBb9j56Bpye1NAX8iwp1WAMATQz9GvMPZ8v79JgyETmUYED,5EvFDq3RJ6iWSSUf8SNuzYk4Qy1CJ4zVywtGvipU1Y9FPwZS,0.20165104,0.0024261845,0.84093994,0.0025940337,0.0024261845,0.0,0.002300379,0.0
7,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,5G1KeLg1rda5kBZ9pWVnpAe3y4RwRRphcVxuY5mukLFStJhj,199057.6,0.0,0.0,0.0,0.0,0.029388877,0.02783829,0.8596933
8,5F4no5HBBbTohTnrajY5ndUUhr9Air4Yqj8hdLycuDfcAWgo,5HHPyEqZucMNSc8WtRJqZ1HUfemR6UUw23AtNjqEFJW7uye8,0.12042448,0.0051575494,0.9004044,0.004974441,0.0051575494,0.0,0.004883642,0.0
9,5D4oEP31g6BrL6Cy3ZwpdebdC7CX5hdE4DxpEJUrUrtDHYm3,5GuMiwvCNai1RdZtrxcXb9fYX1dKgcFzfwcUW5NfmYoV7b7b,0.09758325,0.005447471,0.9506828,0.0053101396,0.005447471,0.0,0.005170088,0.0
10,5D78MQLCGEebK2ZGQ6MD239xraRDACsDpZp7Rr452B4aZMpA,5GYpEYmW7xByAQy5pRz8waKUyDyjueM5QhJh36x4kqL8AeSU,0.18696629,0.004776074,0.852018,0.0044098576,0.004776074,0.0,0.004535407,0.0
11,5HgpHAZtqwP6SZL5JEZLsuVS1WEPo7YBXTgvjXFkoT7CygfF,5DZJsBjYvQHM586biPfRALrdfM7P5cJwS3BFNzXM3vLWYJNv,0.11809437,0.004806592,0.93752956,0.004882887,0.004806592,0.0,0.004564202,0.0
12,5GHWpCVtddqmvSTUn2eKfSVJqU7QdBJvtvQ48XAF7wQXPbkW,5EvFDq3RJ6iWSSUf8SNuzYk4Qy1CJ4zVywtGvipU1Y9FPwZS,0.10438437,0.0022735943,0.77491415,0.0023193713,0.0022735943,0.0,0.002158066,0.0
13,5CVEq2gDYFmooj6yQtLZPpnAhFEG3LBgK5wJgXdgQfZya8tc,5DiDptCnavDFDvpn5DvG9qkb2t9b14sMgoW2xE8ZyT9tWmEW,0.0,0.0023193713,0.92330813,0.0023804074,0.0023193713,0.0,0.002198687,0.0
14,5CmLmmy5EKdDeZikQkCS6oG3DdeK4qsZCrbQqAb16VDuGoCQ,5FYwHPbCABQVqQBxopG7KnyYcHTahU6s1CEigBRYVtDfmp3D,0.13036346,0.004333562,0.93398947,0.004562448,0.004333562,0.0,0.004117346,0.0
15,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,5Cyfk5Jjee6uCafjZyUUjtKd7Q4qh1yJ48Ts7bkT9xXaDqe1,25740.375,0.0,0.0,0.0,0.0,0.007827878,0.007418703,0.94380105
16,5Dy15MLq38m63v8nCv1crfBsZFdwUXF1KnzT2YpxYJW41G4c,5Eo7kjmgRaYCXZJ63BWGbGBE8PRq85CMmSrVhWUjjBwr4DV3,0.20487235,0.0026398108,0.83997864,0.0028992142,0.0026398108,0.0,0.00251255,0.0
17,5HbLYXUBy1snPR8nfioQ7GoA9x76EELzEq9j7F32vWUQHm1x,5DSsZGwBuYHRDA7HzdZUVBhKKpZpJKcf7rTd9y5Gz1SQyo9V,192938.86,0.0,0.0,0.0,0.0,0.04727245,0.04476754,0.7713588
18,5E1u2eY49LUv2GPqrHezGFVhNBP6CSqE1Y9c5zvTd2GA99C6,5C7pj3icmVj2vgJpwy4qVnzjRUHqScRVckCW9EpLsxRrUmZi,0.14112146,0.0040589,0.95745784,0.0038910506,0.0040589,0.0,0.003854227,0.0
19,5CS2fuQkjxV3a2iznguLLshXRfTiSsXALGTjykybKrSZChRG,5DqLy71EkUkvenPoLkeVc8BULNc3rtNoBr8ZZasmNsf37wU9,0.06020231,0.002716106,0.8794995,0.0027008469,0.002716106,0.0,0.002578473,0.0
20,5FbpoCUkqb9pToUYLX6DEteqaahQP7EsyzBZYJ1dfVMioBKr,5H4FoimqK4d8graBjytTXZbFVJpUzdgBufxpodQf57EPWUyz,0.09340865,0.004760815,0.8081483,0.0042572673,0.004760815,0.0,0.004514814,0.0
21,5GHYUKa4c1hPzzs8BAAK9Ra2qPqR2qpxw2HB6ha2yRv9XsWq,5E4akEspp51UJM4cBxVpsFyS3jDBYnbzgQoUtq9wa2P9dfFs,0.108346745,0.0038910506,0.86868083,0.003524834,0.0038910506,0.0,0.003692576,0.0
22,5GLRq3iyMH2b5adoSV5ojRr5DH3K4o6Sb72bQT6NiSQQzHi9,5HphodvtQqML5bEMEyeTzmd3Ssyh1WHJMKBqTyxKQJ8VPceD,0.08861875,0.003463798,0.80105287,0.003540093,0.003463798,0.0,0.003292605,0.0
23,5CMNZzgAnUDf5z2yY653xNjgpz6jxp38T3y8XzT2i3V3cf6C,5C7pj3icmVj2vgJpwy4qVnzjRUHqScRVckCW9EpLsxRrUmZi,0.28949133,0.0022888533,0.87818724,0.0022735943,0.0022888533,0.0,0.002175952,0.0
24,5CQ6FpCZSsbgyNe7rGL5PWEsaDPrrqCty34A7JqTF7MxkqbN,5FyR6gEnajpKy1j34GNXRZL5JCcJw5HqQZqBSfz3e9YWjno1,0.10061337,0.004715038,0.90722513,0.0046692607,0.004715038,0.0,0.004476877,0.0
25,5GpkUZtMaaeM1TFpMRxBVwU2nMaorzrGtChKHXD2jSRq7i4s,5F75kjdgqhuUrLmjyx7R2J3S5cq9NX76b3nyHTQEii8N44qM,0.5258692,0.0043488215,0.95033187,0.0042572673,0.0043488215,0.0,0.004123755,0.0
