UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.20987259,0.8767832,0.9574273
1,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,5CMEwRYLefRmtJg7zzRyJtcXrQqmspr9B1r1nKySDReA37Z1,83161.734,0.0,0.0,0.0,0.0,0.009506371,0.039757613,0.92402536
2,5Hp18g9P8hLGKp9W3ZDr4bvJwba6b6bY3P2u3VdYf8yMR8FM,5Fsaw8RJ1ptAf4kikHk6d8PVHS7vEd4whjccrFKKrCZ8XFRT,150330.72,0.0,0.0,0.0,0.0,0.026886396,0.11234562,0.9790799
3,5HTbKpJoQ7UquE17FrXCyHAEoppXquSck9RupeCKERnBhDQ6,5G3sVeEiMoegwurqrsVuLXo1JDwem18x4knbdFC8gmDF96Wq,0.75511634,0.004745556,0.961532,0.0045471885,0.004745556,0.0,0.019885195,0.0
4,5DPupC5i9ZvFkDZnbafRUoXYztBktezrgjAKUCXNxhcWbDLc,5GU7vESa9q82P4Xxc8R7ndir3GcAGtMWDUrKCnq3oJqthxVw,0.72076756,0.0043183034,0.97279316,0.004165713,0.0043183034,0.0,0.018089669,0.0
5,5EphG1NyvbwfGDwt6r2nRNhMeuBnjgHCUAruDNA6owScNFLZ,5GYSX41pWMmw2ohckEXKaPgQ23x9Kd1UtHFtnszP926VwoEe,0.1603459,0.0044251163,0.965301,0.0042572673,0.0044251163,0.0,0.01853694,0.0
6,5D5J66ivSdDJjaxpu5yvtcSnEJUAhuHnk5kyzE4aBFmq6NJi,5E4uzqEqJLReY9xc2gdYm5UWkKAifZGncNguodNMSVcGSxKX,0.5086011,0.0036011292,0.97552454,0.004043641,0.0036011292,0.0,0.015055346,0.0
7,5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,5DyMLUKuc6T3QFAXKd3w6dTcxmcH1WBZ1gDrRwJAnPf7N28w,107855.32,0.0,0.0,0.0,0.0,0.019562066,0.081758715,0.99607843
8,5CMEo3bfQSNLB13JPdMpmmaK4P53LSSUEFaUEvvCNd7a1fBE,5ERPifjRduxrDfuyZA2jGxGqMAyrVkQmgAZmCj1mvsa2woLX,0.0,0.004303044,0.9818265,0.004180972,0.004303044,0.0,0.018027421,0.0
9,5EeH8MyvDKHF66RK97RdA2nKbgCLNu8WpqWAD8XsXULyELHj,5CURujV126JJapYZbHPjCUQwDjgA85hXR65PP2JUNkorLGos,0.32421583,0.004089418,0.9832914,0.003982605,0.004089418,0.0,0.017128427,0.0
10,5E2CEGyw3aFCmSQdU9LaQ1WcnNwzGzjgCuhdjheqKLRzynTp,5E4p9LhV8jfCHmvqXiopYbG1FU57fP6hV3u2rYu9gefW4A4L,2.9438632,0.0043183034,0.9782864,0.004165713,0.0043183034,0.0,0.018045304,0.0
