UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5ERsGkhbNEjQeU2yWZzfdpkJGS9fDat34smG547dkwaYvpUU,5DCa8ufKsMWkd75GMQQpjXRr7LNNScuB4cZVC3CLDr5RALTQ,0.42175207,0.003921569,0.9871519,0.004074159,0.003921569,0.0,0.01926857,0.0
1,5HgPRMx1PSfYoZuSc8ReGZKgbEhzYV22kqD44XN8sNZThEoG,5FqWmo1Kjw2MLz55BpgxyEkbsCv2SMNhBbzwc2Ueyk2PvvSX,0.43105146,0.0044556344,0.96774244,0.0043640803,0.0044556344,0.0,0.021853138,0.0
2,5CqVmiTJ1puSr7ZDSFNCBHGJypsMTqT5R81WdSepkHuyYcvr,5GbeXo39qUXe7z6M45gmbtKta3ir2a7aWaCSehSA3UxSti6Y,9.388618,0.0037842374,0.97346455,0.003982605,0.0037842374,0.0,0.01855105,0.0
3,5C7Tt7Wh3heMmGWgdmvj6mD6AECgAf1yQJFcwEL7SfvC7Rfk,5Fh7fQrUFYzVhkimRdeoApj6gmDezfAzDJhEUdaH273QkVxW,1.8621026,0.0044403756,0.9798123,0.0043183034,0.0044403756,0.0,0.021801269,0.0
4,5DU3ytdxaxmcDf6mq2ExyogdqPKtvyaqEewhxxgihLsVrzQk,5Hj27KHWZeSEB6pDhMgjVK21D1YWCjXSRRSjeCnQdcDVLqkD,1.5725541,0.004333562,0.9733272,0.0042877854,0.004333562,0.0,0.021286976,0.0
5,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,325248.4,0.0,0.0,0.0,0.0,0.057251852,0.28031185,0.9576257
6,5GBc3bEYnaNnxTeNZRLUnEs1jQCF9SVPD5sZu4xutNy71fSb,5C5NwPgHHsDzT2b64hUUCJMgrk8qoTjxcfT8MtKFBNb4KqTw,0.0,0.004013123,0.98400855,0.003952087,0.004013123,0.0,0.019701272,0.0
7,5DTzvVxzXs9ZtHikFXk4iQYVxPhRd75DcKWFLGsmhT87AhdS,5C5NwPgHHsDzT2b64hUUCJMgrk8qoTjxcfT8MtKFBNb4KqTw,0.0,0.0043945983,0.9947662,0.004303044,0.0043945983,0.0,0.021580659,0.0
8,5FyC4Co75pRku3eoSGCVZEgMTnjzjjcg8hbLMQYBC3QNmKfg,5E9N4R8WQLbPKrHyb7JPkqV4qdKvsXAGfVSM1XXx3f9QFKUr,0.24083361,0.004028382,0.92297244,0.0045014117,0.004028382,0.0,0.019782102,0.0
9,5DQ35q1hqKchjkgEjFyDHw6SL4gJHCaaTHDr4pejyF6Cqv4X,5FqWmo1Kjw2MLz55BpgxyEkbsCv2SMNhBbzwc2Ueyk2PvvSX,0.43356204,0.0044251163,0.9650416,0.004272526,0.0044251163,0.0,0.021665214,0.0
10,5FvHmosjvZQ2PEZNKmJFbWfqHF6GrKnzYGFPfQ3hQQmwYDPA,5C5NwPgHHsDzT2b64hUUCJMgrk8qoTjxcfT8MtKFBNb4KqTw,0.0,0.0043640803,0.98590064,0.0042572673,0.0043640803,0.0,0.021420319,0.0
11,5GESxF7r2Pbm2Q8MGub9uLDj56nWDRX2ThxVaBvN7Sfvs2iF,5Ci65VoB2B8gdu5nMnSJjNkufBr5wby8yyArJvV466oXEEVs,1.3452178,0.00421149,0.9892271,0.004150454,0.00421149,0.0,0.020624047,0.0
12,5D7NhSCr4ngMnNcxGjQgjHyzsHWFMCSNumpE1p7iVNKtT6fE,5Fh7fQrUFYzVhkimRdeoApj6gmDezfAzDJhEUdaH273QkVxW,1.3502351,0.0045166705,0.98895246,0.0044556344,0.0045166705,0.0,0.022112135,0.0
13,5FyRHT6iBaTMy9oBdtvGFfmqsPPW5ip9RdWsxH6617fpjeZU,5DS5KDVKkVkDhmdW4jZjy8qJKqcBCxt41N693onDxUmQUEgq,0.017909996,0.0039063096,0.95298696,0.0038605325,0.0039063096,0.0,0.019169156,0.0
14,5CVS9d1NcQyWKUyadLevwGxg6LgBcF9Lik6NSnbe5q59jwhE,5EsutAGoekFjUm8DHAXSpLBGMKDUGALsLCbEb5JCwK6yiwTH,37762.566,0.0,0.0,0.0,0.0,0.0072480356,0.035489175,0.9950866
