UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,475569.06,0.0,0.0,0.0,0.0,0.10608072,0.002541821,0.88928056
1,5DJjSQeFAFLMq82AKMZsz5AqBsTQuKw6372tysf7X6Bd5k44,5DshsRzpRrab4AFnnpgNnQJHJVf1eAMgVhSgBdwt9L2CicHP,0.115968086,0.009460594,0.7330892,0.009872587,0.009460594,0.0,0.000226849,0.0
2,5E5EdjgPp4YaNMysbfw7zSvRRmApyTtM4jpDb9nofaAbU3du,5GYaS4WAzEhzWw8ybvvA3JZkguUhfnM7YNnZRQTZGK3qsWHc,0.0,0.009079118,0.72375065,0.009475852,0.009079118,0.0,0.00021761,0.0
3,5HB4wuZh3XbpgbtyGFUHmvKUU1UC7q1tdKB36V6x1wQ1Mfv8,5EP6WEX8aUN6TqPt6fmkhyfNkV9xp2FhjSW4hygdL74ak2ag,0.0,0.011184863,0.73241776,0.0116731515,0.011184863,0.0,0.000268172,0.0
4,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.11810483,0.002829959,0.35515374
5,5E1VB21qPu8GdstttXRBuJDwsicTLumVNayg4LimYz1BmiXj,5Ea2KgMqRkJGtfP3F8reh5YvEmJocJurMh6mDzBmU35AKVBm,0.004004022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5FgbQETj2siGnFWDefsYRkwMrEbfnEqYCQaiHdyBdxztnQcb,5DUrWyJ9QVcXviYhVCtQ1UPUQ62VD9LnAF1nPaTx3i1P3Fhz,0.0,0.009079118,0.7302205,0.009475852,0.009079118,0.0,0.000217648,0.0
7,5Hb63SvXBXqZ8zw6mwW1A39fHdqUrJvohXgepyhp2jgWedSB,5DALJz7mndb2b4bAaxtokVSrKpd9PS48qYPyYerb4xFs7KDb,145982.39,0.0,0.0,0.0,0.0,0.036209658,0.000867619,0.88990617
8,5CSyFfoaxCviycpagxApEqt7QsyZYntSRcuXF5UJ1AjjbScZ,5D24HvAjvaHMbWL3Bn5HaTVxEVrKhWj6xtNnkwqBGCajEjvo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5FRj3U5khtxMxz3tFvVXLMhEU7x2otMtUUWtcPvDdqyuwguq,5DfFZZUen5N86pNsUSZcuFZabJ5ehpjFimKHUJUJn9UvkkxY,0.5857212,0.0240177,0.7734493,0.02497902,0.0240177,0.0,0.000575686,0.0
10,5FZ78xgi2GBDVozUWdoUdRuVKuG7nvng55sSm14hSwHeuDuF,5F9ouqNEB3SBkRunXTvjxpKit8tmjTzLazgA9fiLR2TGsNpX,0.16558929,0.0085297935,0.9631037,0.009079118,0.0085297935,0.0,0.000204585,0.0
11,5GjdnLh1iVEprWEmHDdSeSXfcA2h5mU5CYHxKvyJDvJRq4wX,5CDNaiTKsA4QxHgCvssG8axgiizjLJutTKhLyJfcWkBVKwYe,0.9585872,0.04042115,0.94937056,0.042343784,0.04042115,0.0,0.000968685,0.0
