UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5GmcYvc3HjjbfKEFXVjyMB2pfpc6YuLDJwb27csrbzw6Zm5v,5CZwtx4vMwvV9crKQre8qJQ35ftHnENd7qog3CQfCjoebkVW,1.3011653,0.0043945983,0.9904021,0.0045319297,0.0043945983,0.0,0.002414382,0.0
1,5CFEWHHwQBX6693KA5EZm5uaqJMpMsLbbhavaqyFYgJzy1Mv,5Hirwc4D612EWpu4pH4DKJbU1eXwxeZAhMPfxS2wLmyTRosf,0.9177253,0.0044861524,0.99253833,0.0045166705,0.0044861524,0.0,0.002459299,0.0
2,5Gq2mXWLr54ZeVxKy5Dkpn96sJDd4AcwnMkDLRvxsfYhMVtr,5E6nCpSckkb4TtHYzG5VqB2UY2m1RrnGVygHQTeBELow5bZa,0.07037002,0.004104677,0.98165864,0.004074159,0.004104677,0.0,0.002250791,0.0
3,5GgmktAHpo9FKi3aKxHdkoZfxsRWDBMfN3PpDxBh8jTypNKF,5H1QXocqvWrXkKFCt3PBEfutouCzfB6fvXTiPcSQsffnTzaC,1.4384294,0.0044251163,0.97895783,0.0044403756,0.0044251163,0.0,0.002424667,0.0
4,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5CAwB3dSiMC5jJfpvVU47zT3Gyz5ZDoiyHMaYZUuNs5hFh2P,322589.44,0.0,0.0,0.0,0.0,0.05789273,0.031722225,0.9769894
5,5CkwEwnukgEr2Xc4LowCyMCpy7mrMHbbmb7Q7APAnwYZauqs,5Dnm5cEHcWRU68PbEH4gz9im8CMaAaQxSE2sh2mSHj1dcUqu,0.0,0.004028382,0.98939496,0.004089418,0.004028382,0.0,0.002213154,0.0
6,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,475579.12,0.0,0.0,0.0,0.0,0.086717024,0.047509376,0.9759518
7,5ESEyWrcY45XBPVD1AMii7YsWG2ZLQ5oyAvyrWBiugzdMULM,5DDJVeS3TicDnTgYxDW7RM6oE1dCY35p9RYFwMC4LF6Gwz55,0.80131555,0.0044708936,0.9883116,0.0044556344,0.0044708936,0.0,0.002451613,0.0
8,5Fe7Q7DiBYEJqPaMMyrx9DGHomhgjBS893trmuVE6ebidStr,5H1QXocqvWrXkKFCt3PBEfutouCzfB6fvXTiPcSQsffnTzaC,1.4995092,0.0044708936,0.9889067,0.0044556344,0.0044708936,0.0,0.00245184,0.0
9,5EhvL1FVkQPpMjZX4MAADcW42i3xPSF1KiCpuaxTYVr28sux,5HJvTnicbUEyKHE8pu3tWVhECRiqgDmxKE3AcG4H4djeyRK8,250435.8,0.0,0.0,0.0,0.0,0.035324637,0.019353194,0.9734188
10,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.195346,0.10702294,0.99536127
11,5FQv3kb7EsqPT4PFW8zYQBkNfajctmwiZ5Va4igtWjWsspKR,5E6nCpSckkb4TtHYzG5VqB2UY2m1RrnGVygHQTeBELow5bZa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5HbLYXUBy1snPR8nfioQ7GoA9x76EELzEq9j7F32vWUQHm1x,5DSsZGwBuYHRDA7HzdZUVBhKKpZpJKcf7rTd9y5Gz1SQyo9V,192938.86,0.0,0.0,0.0,0.0,0.03477531,0.019051693,0.968719
13,5EWvEMbcDm1gVoNp6yGUVs4jHo8hcQbgSdWZM9oudgTs7YZJ,5FEJgtfhf2RPjVD2wiG1D1QbdnTfHUZpW97uCHQH3BmgvFrZ,0.0,0.0016327153,0.8455939,0.0017547875,0.0016327153,0.0,0.000898486,0.0
14,5D7afBXZkqhTiSXrgSLnxGQKszgxP1hSyyNruX5rJotQRzzt,5ETqDhbz1qaVic22Y3VEBtFfXTTthLSWDSgRPiM7caq8sDWj,0.0,0.0039368276,0.97094685,0.0039063096,0.0039368276,0.0,0.002160359,0.0
15,5F9CVPvv4rMmMnkJHaBwFM4nhqe1689Ziyq9m7MJZTq62Rm6,5G9nNeW6EiTVEASkpumnNAXJ7LFUF3jdTcThgymCBANFbhEf,1.2659454,0.0043183034,0.9803769,0.0043183034,0.0043183034,0.0,0.002369721,0.0
16,5GmxZ82Wy8SbQjgiCR6LSJ6LJJFb4C6hJY1pTzHmSo75uP1P,5G9nNeW6EiTVEASkpumnNAXJ7LFUF3jdTcThgymCBANFbhEf,1.2570559,0.004592966,0.9851072,0.004562448,0.004592966,0.0,0.002522111,0.0
17,5CGNYXkEh9nT96CqmayvKCeFzB9FwPGJxzY4MGZ7g6WvwFA8,5FguNiPpv8zyLnEmt4dKLhYpck9igZgtCPBkD2wdZPdQJRcB,0.054334264,0.004028382,0.94401467,0.0039673457,0.004028382,0.0,0.002214416,0.0
18,5HDt3hpVhBKEz8mejqxJLKcQjbG5jBXzr9qMLMtRAXJmKREg,5H1QXocqvWrXkKFCt3PBEfutouCzfB6fvXTiPcSQsffnTzaC,1.2858497,0.0044556344,0.9902953,0.0044403756,0.0044556344,0.0,0.002446155,0.0
19,5CwTF79E1zVeJeZEtfwQo6Yr2nxjJ5bnsqtg1SfT9KV6pnwo,5GKvz65GXGQMsXawf4eTYPMkrzAFfgH8Tapr4rENqv2XeW3b,1.2573615,0.0044251163,0.9832914,0.0044708936,0.0044251163,0.0,0.002426614,0.0
20,5DskfRjPxY1ZgAsSNzpTd4y3cks4eCTYuEqMiuqC7Z6Aobxn,5Dnm5cEHcWRU68PbEH4gz9im8CMaAaQxSE2sh2mSHj1dcUqu,0.08149061,0.00421149,0.9716335,0.004180972,0.00421149,0.0,0.002308885,0.0
21,5FnkF63iTpPfME4kmxeCSL9kjuyqNnbpX99NdfZskZHvspMM,5H1QXocqvWrXkKFCt3PBEfutouCzfB6fvXTiPcSQsffnTzaC,1.3221248,0.0044708936,0.9824827,0.0044098576,0.0044708936,0.0,0.002454068,0.0
22,5FqJFEYT1YX3JHzrHHuLiSmPtYWc6zZ3Zf9GNvUeSWENYuwJ,5ETqDhbz1qaVic22Y3VEBtFfXTTthLSWDSgRPiM7caq8sDWj,0.061450154,0.0039063096,0.962005,0.0038910506,0.0039063096,0.0,0.00214019,0.0
23,5ERkCiPdERB7USNcDeskXWuUgwgmY3ibSSY7QwiEHMMGLgKB,5DDJVeS3TicDnTgYxDW7RM6oE1dCY35p9RYFwMC4LF6Gwz55,1.3019966,0.004272526,0.98619056,0.0043488215,0.004272526,0.0,0.002340949,0.0
24,5Hie58askRAHY8LhomMdAmfuNm9knv6CLgArc5evgfZCVHcy,5H1QXocqvWrXkKFCt3PBEfutouCzfB6fvXTiPcSQsffnTzaC,1.5587236,0.0044708936,0.9862516,0.0045014117,0.0044708936,0.0,0.002457039,0.0
25,5Ft4zZGJ4MFonZubEZbzQuYvzNfJ3btKKfLkVmZ6YBwvKc6X,5E6nCpSckkb4TtHYzG5VqB2UY2m1RrnGVygHQTeBELow5bZa,0.0,0.0040589,0.97242695,0.004074159,0.0040589,0.0,0.002227999,0.0
