UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5Hp18g9P8hLGKp9W3ZDr4bvJwba6b6bY3P2u3VdYf8yMR8FM,5Fsaw8RJ1ptAf4kikHk6d8PVHS7vEd4whjccrFKKrCZ8XFRT,0.0,0.035614558,0.935378,0.035370413,0.035614558,0.0,0.000346666,0.0
1,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,475569.06,0.003952087,0.97677577,0.005035477,0.003952087,0.22665751,0.00224475,0.9159075
2,5FxWDX6MYhxaWXkrZnHBJox6odSJYfGBZJdzBMet3pkoA59z,5DULaey2UZZmBCcn9tVL5Tn7Q6Np7MxWArD1UWY6oYK7KLW4,0.07424596,0.0072938125,0.98721296,0.0071259635,0.0072938125,0.0,7.1084e-05,0.0
3,5DfRxCNusr2AEX88vT2uySZ6ZRtG2w3RoSYTspYspW95ZxDc,5DULaey2UZZmBCcn9tVL5Tn7Q6Np7MxWArD1UWY6oYK7KLW4,0.23766482,0.0046692607,0.9791867,0.005035477,0.0046692607,0.0,4.5547e-05,0.0
4,5G8j8JpYZwooFnAseoJWcbhMhbsjg3QXc6VWV9wySu293qgP,5DULaey2UZZmBCcn9tVL5Tn7Q6Np7MxWArD1UWY6oYK7KLW4,0.123548836,0.00468452,0.98046845,0.005035477,0.00468452,0.0,4.56e-05,0.0
5,5H5uB9wbWzR8KepUQzJLjpoYKNB9ZJoTqSJG3zzyDJzXtzcQ,5DULaey2UZZmBCcn9tVL5Tn7Q6Np7MxWArD1UWY6oYK7KLW4,0.14748022,0.0046692607,0.98046845,0.005035477,0.0046692607,0.0,4.5584e-05,0.0
6,5DF5hdUQLRGBoUsGpxUZGtKhjb6JjhXa5coF3J8vK5MviMzh,5DULaey2UZZmBCcn9tVL5Tn7Q6Np7MxWArD1UWY6oYK7KLW4,0.000400994,0.0046692607,0.97965974,0.005035477,0.0046692607,0.0,4.5564e-05,0.0
7,5DWr5BBBbhm5xVk6TXQyJtCFw7q4DeudMmm4faNN3PNGWPAx,5H8XgeEHysDRH1zUsYiA2SFRV2jUUMPFp14QxYmuEXSMmDsd,3.510629,0.0046692607,0.97935456,0.005035477,0.0046692607,0.0,4.5563e-05,0.0
8,5GguuXJHbDVpiugkVuuGYF78ezffRy2YsXppwhvqhXUvBeog,5Ckvopr6KAXGHFhz9MMBtqRB9WMJ5NaR4q8vkcTGq3x8L4Mz,0.00080035,0.0072632944,0.9863737,0.0070954454,0.0072632944,0.0,7.0718e-05,0.0
9,5FA2FTiuznwVmFxSZsRvABZSmJtc9PVQDWjA7rRZvTHMNS2Y,5DULaey2UZZmBCcn9tVL5Tn7Q6Np7MxWArD1UWY6oYK7KLW4,0.04894839,0.0046692607,0.98005646,0.005035477,0.0046692607,0.0,4.5555e-05,0.0
10,5EvRwaqzbb7VsbaPFaQrbnD8Ynq6L5Lv6L3n3YwW8e7F5hdk,5CoBBARHNbhBsyTAohceEY87ZbM9XrSNV5oPo7XHZR5z1jwd,0.2608107,0.0072632944,0.98654157,0.0070954454,0.0072632944,0.0,7.0763e-05,0.0
11,5EExSDUVyurzG8P9ms1FfBtkcHsh6Gwbmrn4RkeJxMXQchZc,5CoBBARHNbhBsyTAohceEY87ZbM9XrSNV5oPo7XHZR5z1jwd,0.0,0.007370108,0.9898985,0.0072022583,0.007370108,0.0,7.1814e-05,0.0
