UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,5CMEwRYLefRmtJg7zzRyJtcXrQqmspr9B1r1nKySDReA37Z1,83161.734,6.103609e-05,0.59073776,6.103609e-05,6.103609e-05,0.014358739,0.034294736,0.9296864
1,5FWvX9KVxWFJ9p4CPwWyRtmj35FX3dYnFsZQE22rs4B1qYKm,5FLaY36mAHbQxHJJydM85Yiak5bbnt9Nmpf7xfc6kxPPs5wj,0.5515209,0.0040589,0.936141,0.004165713,0.0040589,0.0,0.009668706,0.0
2,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5CAwB3dSiMC5jJfpvVU47zT3Gyz5ZDoiyHMaYZUuNs5hFh2P,322589.44,1.5259022e-05,0.5817502,1.5259022e-05,1.5259022e-05,0.055909056,0.13284925,0.934905
3,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.51029223,1.5259022e-05,0.0,0.21126115,0.50186723,0.94778365
4,5CsvRJXuR955WojnGMdok1hbhffZyB4N5ocrv82f3p5A2zVp,5EJAqczgzCMvWcmXhKMZH4vMS5gPy8BjeuHjz5o5yN6RYzX2,49076.91,1.5259022e-05,0.60224307,1.5259022e-05,1.5259022e-05,0.009155413,0.021803338,0.9575494
5,5EhvL1FVkQPpMjZX4MAADcW42i3xPSF1KiCpuaxTYVr28sux,5HJvTnicbUEyKHE8pu3tWVhECRiqgDmxKE3AcG4H4djeyRK8,250435.8,1.5259022e-05,0.63390553,1.5259022e-05,1.5259022e-05,0.043289844,0.102907725,0.9251545
6,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,325238.3,1.5259022e-05,0.587396,1.5259022e-05,1.5259022e-05,0.056717783,0.13477148,0.93038833
7,5E2iBfN9nhP96gcNKT5Kt3pHNUtcMiEz7HRw4FhT1jwZzrUs,5HNfTJkebrw7PGP8J18QTCgpYchPyk4emSRFGCCATr2oX17P,0.22749569,0.0044098576,0.9399558,0.0045319297,0.0044098576,0.0,0.010492195,0.0
8,5GbPZ4w4fx5JxQZSFDxDQmEK6qPiSN3AkS5uJ3QcMqafehy4,5GWBiBSB2mUt4rzseJqGgvT6S7En1G75yE3NvpQpmtb32NJi,0.0,0.004150454,0.9209125,0.0039368276,0.004150454,0.0,0.009862128,0.0
9,5G7EYiGfJoyc7owoP6WgUazn1h6NFWyYeuZwHumCkApRUh2M,5FnL1YApGpCbvU5g9zdJTnM7XrkLsJ92DB8kac4CU9KuVocZ,0.0,0.004150454,0.91329825,0.004043641,0.004150454,0.0,0.00986691,0.0
10,5HdSQ7DWCiX3cJU1kzCpTM79QTFGcMe6dX5B13buFpPKNxEM,5HEjrmKmNzaaRVENsFG687N2wXqSutSM1fx6Dhhf9GMouvfM,0.0,0.003921569,0.8861982,0.0037994965,0.003921569,0.0,0.009327128,0.0
11,5CfHda1Pw3xEH632awRmZGW65E63osBxnEDTy3nuE8kdvGKB,5FnL1YApGpCbvU5g9zdJTnM7XrkLsJ92DB8kac4CU9KuVocZ,0.0,0.003952087,0.9013352,0.0037689784,0.003952087,0.0,0.009416901,0.0
12,5D2zEYzo38ZSzQXRQWb1dsEY65kmZ3GqHBRbdbXHrHGMUpvP,5FEcKw51eE14ATRvBhkqvPJFna2m54LbBN9Xj2irET3zwWvS,0.0,0.0045014117,0.9405051,0.0044403756,0.0045014117,0.0,0.010702195,0.0
13,5GP7c3fFazW9GXK8Up3qgu2DJBk8inu4aK9TZy3RuoSWVCMi,5DkwfxC9mZTTCsRUt6nrnwQEWVrhsmY13SBRparj6cpAVxVY,248651.98,1.5259022e-05,0.5838254,1.5259022e-05,1.5259022e-05,0.044831008,0.10656496,0.9628595
14,5HSwsP2EswbTp97mSGfUqQMsgdkm6Mumpn7sVG2WSB7aoATt,5GjndHMqAh2qytf8TPomuiQaUYPdJw1meQVUfRnKT4ZwduqY,0.0,0.0043640803,0.9143206,0.0043945983,0.0043640803,0.0,0.010382294,0.0
15,5E1kVw4TbbhRcTfQZjbo1Soq8X5KD7oWzS2RUHWKX9UczYck,5FEcKw51eE14ATRvBhkqvPJFna2m54LbBN9Xj2irET3zwWvS,0.0,0.004303044,0.9778439,0.0042877854,0.004303044,0.0,0.010241706,0.0
16,5EUg6t8KK6gM3pRgP1pscYze8jKUXmzdZPgkByFw9DJV5efa,5GjndHMqAh2qytf8TPomuiQaUYPdJw1meQVUfRnKT4ZwduqY,0.22481363,0.0038452735,0.9093004,0.0039673457,0.0038452735,0.0,0.009147784,0.0
17,5Hq1dHsFMuoCtLbE9JN6aCDqeQcTc6tExZkN6UJyMKedw2Ru,5Dc1Rj8NViPCbQ1pQR8SFjZWJz5Rr1rkUd8XkZYdW5RWbHjo,0.22617334,0.0036011292,0.9073014,0.0036163882,0.0036011292,0.0,0.008580056,0.0
18,5F4tQyWrhfGVcNhoqeiNsR6KjD4wMZ2kfhLj4oHYuyHbZAc3,5HBtpwxuGNL1gwzwomwR7sjwUt8WXYSuWcLYN6f9KpTZkP4k,1003624.4,0.0001373312,0.7194629,0.00016784924,0.0001373312,0.16459908,0.391309,0.8983139
19,5GbAwkJ79VgKyDQzq2d7JDjT7DcYFGgGP4DTx429CLUfHcw1,5FLaY36mAHbQxHJJydM85Yiak5bbnt9Nmpf7xfc6kxPPs5wj,0.9392294,0.004135195,0.90856797,0.0039368276,0.004135195,0.0,0.009842014,0.0
20,5FCSTmhN1eVuLAp6KsMYtoKYRBdWhT4SPkTLUhvKACFW7rtr,5GxzHzkAngKR8a3pfEKrf2vgWNp6pVNPMH42XxhGxeDBogNk,0.22488481,0.0044098576,0.9463798,0.004272526,0.0044098576,0.0,0.01049273,0.0
