UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,475572.12,0.0,0.0,0.0,0.0,0.0589456,0.000995848,0.3123827
1,5DUgHViSEmp7ydZQQSaWyp6E3n79w1dXX45XR2v3Gf9dHX1X,5FLYfLJnMgVcHrQTLDUz2YFDUQV73ixvoiuyVtZJLrc3xJQQ,0.03166602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5DtoSESpMFfUG2s9d93gbqFvkDjz5ENiunyyp1SSB47Tq8fi,5C7pj3icmVj2vgJpwy4qVnzjRUHqScRVckCW9EpLsxRrUmZi,0.06508155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5H6otB9dQof8ETQ1bgmiPMRmFh5nJcpRxnuX4o3yX12bmSbn,5DeftBTmcB8AMtnb4RBwNCkXvpsZdjrPkLDTfiAfvrbeA5nZ,0.059566632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5DRPnrZVJdqGF9JD4Ravoh2tFanYRsQojFLGSh8Dy8giHyaR,5DeftBTmcB8AMtnb4RBwNCkXvpsZdjrPkLDTfiAfvrbeA5nZ,0.05744221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5EHQUPFx88p9YYHF9g5JRpy8k7BpLTWd7YK1VXTB7ZpUspG1,5F75kjdgqhuUrLmjyx7R2J3S5cq9NX76b3nyHTQEii8N44qM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5DHeDCJWsZHYiwvqDHHCnkRGZE99W7HLAujAJQcK3Rg29azb,5C7pj3icmVj2vgJpwy4qVnzjRUHqScRVckCW9EpLsxRrUmZi,0.07454569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5E1u2eY49LUv2GPqrHezGFVhNBP6CSqE1Y9c5zvTd2GA99C6,5C7pj3icmVj2vgJpwy4qVnzjRUHqScRVckCW9EpLsxRrUmZi,0.14112146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5FUgZxVyYew1KwdoBVjb3CPbdHB1SxCzPKyW6MSWm8Ro7Shy,5C7pj3icmVj2vgJpwy4qVnzjRUHqScRVckCW9EpLsxRrUmZi,0.04896667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5EsTfyqrpKHqkVjEndQA9WX8eyPfWqvK73ci3JtTuSRYpf6z,5F75kjdgqhuUrLmjyx7R2J3S5cq9NX76b3nyHTQEii8N44qM,0.22491993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,5HpUdzve7KBMuy69e4JarDD4K8ee96FE5Dfnp4aD7QdgtxMK,5F75kjdgqhuUrLmjyx7R2J3S5cq9NX76b3nyHTQEii8N44qM,0.03356264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5EZReXmjqdAyj2JXHfYwrGpWCcqorkhfxeLbUz3vY3s9GurL,5F75kjdgqhuUrLmjyx7R2J3S5cq9NX76b3nyHTQEii8N44qM,0.033589385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5DaYEzpqNDDxiMb7RVvTBw2t3pUVqg8rb2E9KosGGbVbTKP9,5C7pj3icmVj2vgJpwy4qVnzjRUHqScRVckCW9EpLsxRrUmZi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5CMNZzgAnUDf5z2yY653xNjgpz6jxp38T3y8XzT2i3V3cf6C,5C7pj3icmVj2vgJpwy4qVnzjRUHqScRVckCW9EpLsxRrUmZi,0.28949133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,5C5n31qn2zT2P55Q8BZVjookT3agGETav2RYf5z3fuaRRpdK,5F75kjdgqhuUrLmjyx7R2J3S5cq9NX76b3nyHTQEii8N44qM,0.094385326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,5GQsLP5ZAideHvLn5UdrsjwwKEL58zPKVcdNyrwh8FfJuptb,5DvE2p4dphf6957yNbG6D7PLf3DyD1x13GG2f2sw1G684MFA,0.047081344,0.0059357597,0.6754101,0.0063630124,0.0059357597,0.0,0.000100328,0.0
16,5HMs33552tK3Ngb8gUus8p7jTYYscNsiJ1nWL7hJtRugdUyz,5FLYfLJnMgVcHrQTLDUz2YFDUQV73ixvoiuyVtZJLrc3xJQQ,0.548302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
