UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.19319448,0.868308,0.8717937
1,5GedR4ruCK8xAmVdU6DKmu7D8zJZ6UfPty7SFQNF7bFXE3Qb,5DtpzLEESM73hmgW4KkAXSzuey9KEMJryUsSsott7Ppye4xD,0.15310936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5GKMqtvfWMF7phS6DnTDtym1DHJGPqbfq1jTM23aKnUG5Njx,5HWNadHLhTDFoGxMCJommibSvC2BtH1Jz4AMRWnU1mbnWNeh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5CDLMVPenNuZJxso75f7aqFpZHdCZ8nxzqpmmUxmxJ7BNdeK,5FeraN4PvZv5wEEyWhuzntEw4ZtN2k7o4R8F5SrvUMRcC3xw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,325238.3,0.0,0.0,0.0,0.0,0.0589456,0.2649417,0.9246052
5,5DtUsgoa1tVcczzktvjpfZ949ovDhF5B94KsXxrRngsqMqKi,5DtpzLEESM73hmgW4KkAXSzuey9KEMJryUsSsott7Ppye4xD,0.15759876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5HDwT2BgewFYv4MzrS5fHZNja8U1uQFPmhdrLgPZQGNUbvRS,5Eya68bS3XFwC5YxTUDqDwqvVVHVosY6kfgvwetHWu5B19V5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5CqW5oS1RUCWCkNy1tXwrbMfVJfr9rPiQ2GtjtsxFy7XHsNm,5DZa4rvyAH88iKc25uSpEFnrgAnzM6nzwk6DZTwMfnMFWSoy,1.7973828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5EhvL1FVkQPpMjZX4MAADcW42i3xPSF1KiCpuaxTYVr28sux,5HJvTnicbUEyKHE8pu3tWVhECRiqgDmxKE3AcG4H4djeyRK8,250435.8,0.0,0.0,0.0,0.0,0.046128023,0.20733044,0.98437476
9,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,5G1KeLg1rda5kBZ9pWVnpAe3y4RwRRphcVxuY5mukLFStJhj,199057.6,0.0,0.0,0.0,0.0,0.036911573,0.16594537,0.9729915
10,5FZskLgm7uzjDyQRLKKGnT1YqPoMmXUmsb7aYkRJsq8dEDJe,5DtiGx6g7vowgT6sG5LmDgA8oLBaqtZP3yhrGyDsyqTFSBey,0.025176248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5FHGkVUwhwMh2b8R1VvGSTe9cdMLvYx6ccbAwYKamnBoBuR2,5F7MHtFk6bj7jKFVdY7H1MxWJoj9h9pLDKnQYD5CXrrSocNo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5CkVBq7FcvFePCPJemktexNT21H6iT26dETYufUckjubM1Xs,5FeraN4PvZv5wEEyWhuzntEw4ZtN2k7o4R8F5SrvUMRcC3xw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5H8miZycwvhUnF9Bc38J7Gxgn5gHuygFKbf9anRpMes93Zd8,5EARnYMRxsYG1Rdofh6shxzWLu9HVYWdDroJjkMtu4aK3X6d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,5HNB3Hoho1dnQW2UVHvvF23ZvQVA8Lwu3a1SRGY2xZ4uWpqi,5ELXk9kJDxtJ7EKVpuLhNoV7jHoxUWJ45smf9XrQ3qHxrXJo,0.12578952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,5CFPwGAQR27tMSUgRKHD33LJqph222Te37ppUS71T9RqSGNw,5HWNadHLhTDFoGxMCJommibSvC2BtH1Jz4AMRWnU1mbnWNeh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,5Dc6cZ71inM9TRnk3VFmL6JeKbg9q1UXD6XY5VTe2kuWCtQd,5HKMzyRm8nQDZMkCN2NmBWecgkY619qo8ZXoDpPJRS6itM3u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,5DRNu7apWdLWq3tSY5MPSQRAf2n4vqKtQhHJmH7pfYNXXaD6,5HWNadHLhTDFoGxMCJommibSvC2BtH1Jz4AMRWnU1mbnWNeh,0.12670192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,5F9dMjbfog54vxWKjFCWyrkQurYpMy8NWHH7oUnBgw8zWguy,5Eya68bS3XFwC5YxTUDqDwqvVVHVosY6kfgvwetHWu5B19V5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,5HVzpPQ3Todm6wGtVm7Xf2Dfzx2rcrRaSkduUsckQhWBumLG,5EARnYMRxsYG1Rdofh6shxzWLu9HVYWdDroJjkMtu4aK3X6d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,5En5V9gZYmsUQ7BWZzjU9TXb71VZFFBeSk8SQKVQ8RkJFDJB,5D5NTmNUxtaFzNCVAScCAGtqDkAtGoVhTipTNssHgkkencYU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5Dhyo55Ca2srjW74BtUWGiFF52kD9KVnrLQNFX84UfWwTk2j,5CoFDw7ToQaftBXcmMeYSyyMiEr6n83JUvy1gpmfU9AEhaqd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,5HYRAnpjhcT45f6udFAbfJXwUmqqeaNvte4sTjuQvDxTaQB3,5Gmm4EcknJLSu3tTwGkukrVPZ2JQa3kNe966JW55fi1T716e,1.1268367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,5GztR9G33QFyCVkFtsEGj7MBFqkQASH3cdCUnB1E8SxSgzzm,5Eya68bS3XFwC5YxTUDqDwqvVVHVosY6kfgvwetHWu5B19V5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,5FCisP5b74sXkQdZeKoxCttaYv7TXvMjvu9saw6dxU4wh9vp,5EARnYMRxsYG1Rdofh6shxzWLu9HVYWdDroJjkMtu4aK3X6d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,5ECSsYFLWLmwsKNUsHyccaKE61okadfTcVPHh2eAwfmAypmQ,5CoFDw7ToQaftBXcmMeYSyyMiEr6n83JUvy1gpmfU9AEhaqd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,5FhbvTiD4SRNJDmXRH9cqNFYzdd49vWgb6RXDyRXxfoZGSbg,5HWNadHLhTDFoGxMCJommibSvC2BtH1Jz4AMRWnU1mbnWNeh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,5F9UxrLCjj1s9e4bQHQVh9q56tuaDkNzFTv7MaLLyVeRVDDk,5FeraN4PvZv5wEEyWhuzntEw4ZtN2k7o4R8F5SrvUMRcC3xw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,5D2MPVF3MoxpCqrV4Cvp2SZHE7t24SzXfv3JYCoNXoS2Xye3,5ELXk9kJDxtJ7EKVpuLhNoV7jHoxUWJ45smf9XrQ3qHxrXJo,0.1200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
