UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5GVrBbHuPpAQwdTCbse2cF3jcgRhnzABh9EQo1eXnTQ7w3cr,5EM7fZR5PfxoUe1RTh5EVbjvMbpeNH8mWZnKEoYrj8csvUtC,1.8036386,0.004303044,0.99566644,0.0042877854,0.004303044,0.0,0.008890399,0.0
1,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.20633249,0.42579997,0.99418634
2,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,5CMEwRYLefRmtJg7zzRyJtcXrQqmspr9B1r1nKySDReA37Z1,83161.734,0.0,0.0,0.0,0.0,0.014328222,0.02959711,0.99179065
3,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5CAwB3dSiMC5jJfpvVU47zT3Gyz5ZDoiyHMaYZUuNs5hFh2P,322589.44,0.0,0.0,0.0,0.0,0.05633631,0.11627419,0.99536127
4,5GKxNo8ZUBeSwHvKtbg3zKW1gUEu7iRiqJJGGRWJ1hLTA99F,5ExaoDTdvrMZMdpvnm9qeCGyzj5BVfJdYxZqQnaBhgZ4dAmh,1.5878121,0.0041962313,0.9918822,0.0041962313,0.0041962313,0.0,0.008666432,0.0
5,5GdxpPsu142bC1ZqF1bpnRfUvnnMqHnfZwnrpPJSeJ7QLu1m,5EndRvFC4ynbLfkeu9antk8envLKBYQN9EGsQ4VDjo5MHpLn,1.0965987,0.0041962313,0.99777216,0.00421149,0.0041962313,0.0,0.008684295,0.0
6,5EcWZkk8nw5naTWoTtoQhLkg17YMDDYrvY34dxWRrL4oZNhh,5CS96ckqKnd2snQ4rQKAvUpMh2pikRmCHb4H7TDzEt2AM9ZB,4.053332,0.004272526,0.99581903,0.0042877854,0.004272526,0.0,0.00882624,0.0
7,5G1GyrdbXbRMbfQ8KewTwLD7kMtBSUVQMqoUhX95nnFYuRrn,5HYi6YwWhbkpgVri9yAjaQaCt8ScGBY2L1T6gc32GJiTYbtb,0.6142199,0.0042877854,0.99794,0.0042877854,0.0042877854,0.0,0.008873178,0.0
8,5ExxKFa7mKkzW2LEeR5GatypZ3T4UPKSb3oB92XWCi81zm6b,5CUh9bA9rv4nxmxAFpTh98cBYwRuMHdBEhwPJDLWYcGVWQQa,5.7188935,0.004242008,0.99714655,0.0042267493,0.004242008,0.0,0.00875401,0.0
9,5E5BJ7UBVJFN8zPu1Z9TRTJXdA7FZwXkG578ExsR6gduUnrs,5E5BJ7UBVJFN8zPu1Z9TRTJXdA7FZwXkG578ExsR6gduUnrs,0.17759407,0.0042877854,0.9961547,0.004272526,0.0042877854,0.0,0.008848052,0.0
10,5FxgGqCa1Hcj9je1Qi7HTErHQEZHnHWrzBFJu8b9eoAf6waa,5E285c6ftMEKGYPSvsjYzjGN4EPsxVTzuPFsvgSkhtrP6Bfy,1.1655817,0.004119936,0.98411536,0.004119936,0.004119936,0.0,0.008513417,0.0
11,5HEqrGrV4VWFMuiRMUqBPWB2maCptNjpYMD155ZX97pxxwax,5CyEfhVoEtaqv2rac8EVQp7fZTnUNW731MCE5TBtcACLzGqB,1.7092935,0.00421149,0.99838257,0.0042267493,0.00421149,0.0,0.008718511,0.0
12,5Ehx9pR8jriGq7vYSWqs3P2MJHCAfn4K1PwHLgAP5Z8WSL9m,5EndRvFC4ynbLfkeu9antk8envLKBYQN9EGsQ4VDjo5MHpLn,1.1121336,0.004242008,0.99800104,0.004242008,0.004242008,0.0,0.008770532,0.0
13,5DWjvnaUE4VtUaQYnGXVWjzjuQMbagZrRtzNTRh5WPDm33JN,5G8z9z8uf1tVrHPu1B19fH8pi2YQwub2pBAAPStcnr3Czca3,1.5133325,0.0042572673,0.9959869,0.0042572673,0.0042572673,0.0,0.008808115,0.0
14,5F9MbU79jKzKqbqLB38mhvaQAn3YKUF2uyDZwfKZ9LyVs74y,5EvUBEKJb33JkCgXkNGNVjasXZS9xmxGDcc2f1UbCy4wG1VB,0.70214254,0.0042877854,0.9965057,0.0042877854,0.0042877854,0.0,0.008855376,0.0
15,5GHtaHrAUu8xYxPYMXWX5QVFdE9MN3sMXp2WbRS8jr6sbev1,5Gup6dGxiqQ4sf1CXURkbdxTu3kbufaBewgfLGeankZpLxpz,2.3278055,0.0042267493,0.9968261,0.0042267493,0.0042267493,0.0,0.008748199,0.0
16,5Gx3DkGGEJiUcseDJMKGeZVUfWBwh1cciYn1VmLcBWb92Ja2,5DP5zwf36Za4LRWkeT2keEr68dR9yMiisAXXfctXPJDrZ7FH,0.47410643,0.004242008,0.99559015,0.004242008,0.004242008,0.0,0.008769851,0.0
17,5GxMyyWz5DBbwfChjrkkfQVYW72qdpXL77pWiAzmMoXRiAd4,5HbQaTkTRaQoBwcz1rD73ejXLf7J7Rhf49CHJV9casSvJvQv,5.801336,0.0042572673,0.99655145,0.004242008,0.0042572673,0.0,0.008801055,0.0
18,5HgfVUoAAnpJQkyQZ9AfCt4iwJb6K4G4uj1NpEfNnQGfSRRq,5Dcdapckfmd8jpmDhDBfNc3e7SCaCLvEZPevV9bpu27jCnuQ,1.7143232,0.00421149,0.99751276,0.00421149,0.00421149,0.0,0.008720516,0.0
19,5GpHYem926e7Wn67gCFUpkcatEMKEr52YTTW4fULhw8DhQJJ,5Gup6dGxiqQ4sf1CXURkbdxTu3kbufaBewgfLGeankZpLxpz,2.3344886,0.0042267493,0.99504083,0.0042267493,0.0042267493,0.0,0.008742569,0.0
20,5EtJYczU1T1twVCf5TTBoWpmr5TBqPFhAsrYyi8rzhfJQjGW,5DjvwEvnpEs9fYRMxiYKkzvBV4RqGb2UzfeFUCfnTEK6FSac,1.7818716,0.00421149,0.99559015,0.00421149,0.00421149,0.0,0.008693181,0.0
21,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,5G1KeLg1rda5kBZ9pWVnpAe3y4RwRRphcVxuY5mukLFStJhj,199057.6,0.0,0.0,0.0,0.0,0.03447013,0.07115713,0.9941558
22,5CVS9d1NcQyWKUyadLevwGxg6LgBcF9Lik6NSnbe5q59jwhE,5EsutAGoekFjUm8DHAXSpLBGMKDUGALsLCbEb5JCwK6yiwTH,37762.566,0.0,0.0,0.0,0.0,0.0065003433,0.013424286,0.9996643
23,5GTxnJBZofQFXsXAjAJBRSZzwu5H5SjyyKxxWoQzr2yMWh8j,5E285c6ftMEKGYPSvsjYzjGN4EPsxVTzuPFsvgSkhtrP6Bfy,0.17393512,0.0043945983,0.9933318,0.0044098576,0.0043945983,0.0,0.009091252,0.0
24,5CVB7tKvtzonqL4h6VC3QZ3r6Ej2snZnGAJxkTBFJ32LvW5g,5FJ4eMRPJMXbRu4SVGfcgAa8TqmFsZtdX2UphYAb3gGApZhY,0.046155825,0.004074159,0.9709926,0.004104677,0.004074159,0.0,0.008422607,0.0
25,5HjUCwSAUfxK3WSyHDH3Vw9XoHhYZyB94ki6vnNwynJMRYFt,5CJwDmRRhah3BjpSeQTXPFpmyq5thSYahtDEoyZArf1K8GKA,0.5535644,0.004272526,0.99504083,0.0042572673,0.004272526,0.0,0.008825782,0.0
26,5EC8Kf3PvmCGKqbCHsNcmUE4ZDkbpVhA7wrHAa5uVJKQb8Mz,5DSdzPbQcvjGwCaczmKsoncNG2yjkqFkVNs95FfjTqyFs6df,5.7808595,0.0042572673,0.9971313,0.004242008,0.0042572673,0.0,0.008788393,0.0
27,5EnLcW2TKaCbRN6vGESGNThEKSAbqaJ86kSnS2qj31G7tfNX,5CcF4KNkvvgtomP3Ts4dt4meefV18TiW7szZ7QDW3m69KUFc,0.57640487,0.004272526,0.9978332,0.0042877854,0.004272526,0.0,0.008839853,0.0
28,5D8BcsgcW1dBmjC1mfufsBai6oDxvr5pZK9FNuk3ywLesPxj,5DXmxgpC7tX5MnMCXdfhS4e4zUo3aDaLxPszKVhSZsftWAN9,1.7171558,0.0042267493,0.99581903,0.00421149,0.0042267493,0.0,0.008728317,0.0
29,5Do4up9iq749bpopCDresEYMNxoxHWWqA7AVMY1V5nkZ2VxX,5CyEfhVoEtaqv2rac8EVQp7fZTnUNW731MCE5TBtcACLzGqB,1.7214916,0.004180972,0.99411,0.0041962313,0.004180972,0.0,0.008636837,0.0
30,5Dch8Pt3E9hFpDm6KqMbeZUfgS96uhH8HVe4uzRGkQnzRjYa,5FCo94cv74WX868af9VVmZdn56gnXfcuaHacqTP7XqLvBQad,6.7027392,0.0042572673,0.9956359,0.0042877854,0.0042572673,0.0,0.008798884,0.0
31,5Ei681rtdGcNJkZBJcyDX3pzo5qk11dvhnyrYLdsDxXweCnW,5F1WUosKd1EkPkRJEbPPqmZXLYFW8263mMiWTwxrmwYTEWKp,0.5779831,0.0042877854,0.9974975,0.004272526,0.0042877854,0.0,0.008856174,0.0
32,5FkR36aab25GDH75G6e2siqtpbfh2fovT3W2btWVeFYyBS5W,5DLWKoBcYm4auM4kzsnfLhVsEyNHEPhimU9h1FkrYa319MbB,1.6748912,0.004180972,0.996231,0.004180972,0.004180972,0.0,0.008643879,0.0
33,5FhgrQkhP4tFXJkMVkNARAFPhf37jxYxvoZDgNH5KWPamKm2,5CUcCvuSfH2cr9AxcyKJa6Ej1VtQMVQKKzTcFBynrj6UGPnW,0.5709429,0.004272526,0.9987793,0.004272526,0.004272526,0.0,0.008837166,0.0
34,5GLCRbgirFGhBaBWYLSQJssDPVJ7MjUPZEFu9ZSwEbSxFkP5,5EfGm64CE6PxxEpqx2MzYPgww1m2BvtgUrVXhyHPFwduh4xG,1.7144822,0.0041962313,0.99334705,0.004242008,0.0041962313,0.0,0.008683357,0.0
35,5F4JNumHJxcrSvcqoFWTPAKhaVL9z5vZxjYF29PJN8qSk1mB,5Dcdapckfmd8jpmDhDBfNc3e7SCaCLvEZPevV9bpu27jCnuQ,0.0,0.0042877854,0.99751276,0.0042877854,0.0042877854,0.0,0.008876135,0.0
36,5H9cvaSjcyyh5LjQBojZc4F5YFXn6b6hZ8bMusDfGUp7h5QM,5FUEqMGmkDfetcW3VAhf2tLHXRTU7vXmPWK9C5hzJ6X7nXbv,5.7454324,0.0042572673,0.99717706,0.0042572673,0.0042572673,0.0,0.00878662,0.0
37,5DHgRsbWbprQcQEeVS89wQCVEpFFySjvhZLaKtQZyR8zazJ7,5GzdjVyfQBDsG9dqTe1yDLm5CwksrSrTNWafxAJdZauZT9Eq,1.9132621,0.0041962313,0.9957122,0.00421149,0.0041962313,0.0,0.008688386,0.0
38,5G44B58aG2xzHyVhKCY2kQKEsvqs4YX3EDf6KyQyncTpUVVF,5G1kPBmE9iVvWjJjFggQbH9fp3Fq9z3jB18x13Eo4jGXHZCE,5.813991,0.0042267493,0.99522394,0.0042267493,0.0042267493,0.0,0.008736678,0.0
39,5ECuAegWKNss5ZBrYSX3cXeF46WAEySqQkx48RF9JJVU3K8R,5FeUoBLw2MagnGvcmMEvkrGQWDcaDKfwyQfifv7uv2jF2WGW,0.86633873,0.0042267493,0.9971923,0.0042267493,0.0042267493,0.0,0.008729014,0.0
40,5G8ipmwdNUpVWhb7T9YQQ7JWsLzv9iYvkSHmV6YoZNTkFyEK,5DXfJh1Mi3CHDtrs3evuKBdg7ccRnF6qD2FcrhjZ92RXP8Ax,5.775684,0.0042572673,0.99795526,0.0042572673,0.0042572673,0.0,0.008785994,0.0
41,5DSNF32tNXfsirKVu8RQvHbQPtHA4aayRYi6tVDCk2yBdcrY,5DXmxgpC7tX5MnMCXdfhS4e4zUo3aDaLxPszKVhSZsftWAN9,1.796543,0.0041962313,0.99659723,0.00421149,0.0041962313,0.0,0.008686424,0.0
42,5Ckiqd3hnb23j65cvBBSKD3hYbf3EYNoSFFbuYdVypape2R1,5CDjcxwVpXDXAD1KaUwHxwtRpNJWR9hWhKT3y5k6ea2i5Lcz,0.86469084,0.004242008,0.99806213,0.004242008,0.004242008,0.0,0.008772131,0.0
43,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,475569.06,0.0,0.0,0.0,0.0,0.081406884,0.16799496,0.99525446
44,5H66wXNiKjB7qQPLQbU3W39wcaCDNd6x5AoLn4pWJU7CY8e1,5H9MaqjCaHKGkmjGPfPc4RwGx2AcRQTUAxdC5AM3FT64rhHj,0.7096284,0.0042572673,0.99819946,0.0042572673,0.0042572673,0.0,0.008797122,0.0
45,5GxLuubTitfBXjw4p3vNje3kFgrh5td8E2PYuVNKDgM5tSp8,5FF4eFFt3deag5m92ejYzJh5kb1V76QS157G8JVDK4S7d4Mz,0.69376284,0.0042267493,0.9986267,0.0042267493,0.0042267493,0.0,0.008745452,0.0
46,5CcWinyijFx84r9GpxqKYY7p8FMcStkvWWNAvUZrkR2W6MgR,5DCVBxnVX33ind1MUoavY5jwmNqp85DHVn24kcR47N1DRAaH,1.7302314,0.0042267493,0.9968414,0.00421149,0.0042267493,0.0,0.008724606,0.0
47,5CAhaWUabo5REh8Mkfhy1XosbN5MyyvoWDLASzWvXmgBTMxu,5H9MaqjCaHKGkmjGPfPc4RwGx2AcRQTUAxdC5AM3FT64rhHj,0.70330864,0.0041962313,0.99644464,0.004180972,0.0041962313,0.0,0.008667592,0.0
48,5EhjZF6KdqvZK55VAMpKvuRXPDo6TQBw4Ra4HLwTq88HdsKa,5GhLAv3cAPXpaqzKMvPC9T6yUtfFgxmf24VfhwtUS6YCNvmP,5.8620753,0.00421149,0.99510187,0.00421149,0.00421149,0.0,0.008718106,0.0
49,5F6ta1oXtqaaU4C8mGWXQtA6diF8B3QxMKUtk9v7nEWgmTFH,5E5DJE27LQ3jDuHfEc2hRTygx2APjkeM3B4BT6R4qLjsWrPy,1.6936562,0.00421149,0.9973449,0.0041962313,0.00421149,0.0,0.008697776,0.0
50,5HT8UJGyBwfdZEDRVX5fqKHHeoFKBRAXTPdmYCZg1PyMLmfb,5HeWUeyk6AXbZm2sGkY25XjbPH96DgTJGh5YycLGvqVKDmdW,5.8304634,0.0042572673,0.995758,0.0042572673,0.0042572673,0.0,0.00880985,0.0
51,5H75XLLpiuxBGSKJ9r5SEtPzEjHtpmWAYqs9guLuGtEjWWMt,5DvnxonuvbsbrWcCbbrsVxUX5uyp2z1vbkN9usboLeWwaLEH,0.5790343,0.004272526,0.99617,0.0042572673,0.004272526,0.0,0.00882915,0.0
52,5HbLYXUBy1snPR8nfioQ7GoA9x76EELzEq9j7F32vWUQHm1x,5DSsZGwBuYHRDA7HzdZUVBhKKpZpJKcf7rTd9y5Gz1SQyo9V,192938.86,0.0,0.0,0.0,0.0,0.03341726,0.06897557,0.9959411
