UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5Fs2a7ZZ8mEvUk2ny4K3N9fVVYP991mJs2uwS3Gq69dRooqX,5EZhgywkRU8Qi4zaSvqSAWZZdy6Q2BumAPNrP5EXiURXMP7Q,0.0,0.0041962313,0.9991913,0.0041962313,0.0041962313,0.0,0.012765527,0.0
1,5HonKaMuQ8MPkDp7xXbbQx2UT4niNLk8UWPJCrW7h5tgSDcB,5HQNRiZSVoMG6onqQhiZGGvvQs3vqMjdEXtHYtkEDckQgrWY,0.9361513,0.00421149,0.9973754,0.00421149,0.00421149,0.0,0.012833067,0.0
2,5GU32TCkh2XamAPNLZpU9fhjx868bin16QFyPpWjrxbVvvet,5HQNRiZSVoMG6onqQhiZGGvvQs3vqMjdEXtHYtkEDckQgrWY,0.9472875,0.0042267493,0.9984436,0.0042267493,0.0042267493,0.0,0.012871388,0.0
3,5CPPYr53WzRtsT2xPHLFqeZXSTmNhA6CRAqTgKrEirA2HQp5,5FjmQqMEhqddxv5WGaE8XzZfoNtXYg6a7knovwckpkXr8X55,0.46509942,0.0042267493,0.99769586,0.0042267493,0.0042267493,0.0,0.012872147,0.0
4,5CfgnXoiMJfdsQ2rSwqYMQNcDZTh5VNsmRfQ1F3aABxvi9GC,5FjmQqMEhqddxv5WGaE8XzZfoNtXYg6a7knovwckpkXr8X55,0.4741392,0.0042267493,0.99809265,0.0042267493,0.0042267493,0.0,0.012858741,0.0
5,5FeeWg9BgrYYBvLUDjLKJhEymmSPZvYUJLZzaWaLHsiATs2K,5DSCtfWdt3yguVLyj8xLTvZNanH4nXM7DJyPDKXczCmmaAeG,0.24590588,0.004180972,0.99600214,0.004180972,0.004180972,0.0,0.012720387,0.0
6,5FxcZraZACr4L78jWkcYe3FHdiwiAUzrKLVtsSwkvFobBKqq,5GP8N57T2oja6qR9y3FQDYjrEFxnhmx3ZuiadE64yw6h5For,508178.53,0.0,0.0,0.0,0.0,0.091096364,0.27670136,0.99800104
7,5DRsqafyEmhmwxRcoLsY8GJKecTCW3gtnSFEFw2VpqxwaWrT,5GYp99jfZQWWBYQvwgVQZJcFpfJ9QFdrMPDEu3STnjdsmRPU,0.7119441,0.0042267493,0.9984741,0.00421149,0.0042267493,0.0,0.012852271,0.0
8,5Euwgg8ua7uxvHuUP4vuRLsPuYXJCLpGY7dtozBc1r6aWCA6,5HjCXdxRgSGmZyGfpubMG1uebDiaghTuiUm9qZC6i1kzsPDW,0.21235204,0.0041962313,0.99610895,0.00421149,0.0041962313,0.0,0.012755739,0.0
9,5D73xV8V4bEvRZxnHKGHaSv7cuWw7srqX7jeLDmWZfZci9Uf,5FjmQqMEhqddxv5WGaE8XzZfoNtXYg6a7knovwckpkXr8X55,0.4740044,0.0042267493,0.99823,0.00421149,0.0042267493,0.0,0.01284893,0.0
10,5F6fc263dfGRuSXDyu1XQxpp5Vci8G8ZY8LpULW8cwcBbvA1,5DFwLUPpeKtfFbK6KC5oYmaKZg8aAQDySATe24iQmVMGysqA,0.23836517,0.004165713,0.9953155,0.004180972,0.004165713,0.0,0.012692693,0.0
11,5DvQ4nkoeTZnpqeq4FBrRS1iik138iATT4ReeWLBGLE8GMSy,5HTUcpk1QgY3UvFKyuMZS4kxf8MnKuGi4Yj3cztjj5MjEnx1,1.2249037,0.0042267493,0.99868774,0.0042267493,0.0042267493,0.0,0.01286928,0.0
12,5CtX23MZjeB6XA9dSdoHgYS1HByKsYbGmD3iUNMPjFvYNUF2,5EXRPzdZoUHKDGydKUwwVyqaFf31pjprE7dY949mGDsBUxTk,0.0,0.004165713,0.99729913,0.0041962313,0.004165713,0.0,0.012661195,0.0
13,5GU162gmi4QLXRRM4PUKFvAf21LEPEsT3to38Fooegx172kY,5GnHBQQmZ1PNDmuxnuC6gKnciPgCy6tyQ9XaVcek9iQzdfdA,0.7113209,0.0041962313,0.99769586,0.0041962313,0.0041962313,0.0,0.012771548,0.0
14,5H62DHeytuKbksGAEJDmafAGxVTe2gekzoQwjL6RRPsTL37z,5HjCXdxRgSGmZyGfpubMG1uebDiaghTuiUm9qZC6i1kzsPDW,0.0,0.004165713,0.99800104,0.00421149,0.004165713,0.0,0.012672658,0.0
15,5HK8syWegFey1MeBgT8FLnSu2yXMo1WUQzT6y99GsKoGfTA7,5FGyfUKvdAhvvBShFHYZfeyjvYBfcLTCiN7GKmTbFWyR4Hvj,0.7118911,0.0042267493,0.99902344,0.00421149,0.0042267493,0.0,0.012847431,0.0
16,5DegtEfkqM9A5aDzHnt2cSDXxRJCoFeWjkWVYtXunfhkAncs,5GnHBQQmZ1PNDmuxnuC6gKnciPgCy6tyQ9XaVcek9iQzdfdA,0.7116137,0.00421149,0.99699396,0.00421149,0.00421149,0.0,0.012823227,0.0
17,5Hagde4KATcqvZSfyvyki2CWPPFvSPjmrsojUZUF4ivPgAM2,5DSCtfWdt3yguVLyj8xLTvZNanH4nXM7DJyPDKXczCmmaAeG,0.0,0.004180972,0.9969024,0.004180972,0.004180972,0.0,0.012735877,0.0
18,5DsyHPJpJNyTSgLZA8oSZYdJxpiqjscoFjKtwUBLRTjmDrFn,5GnHBQQmZ1PNDmuxnuC6gKnciPgCy6tyQ9XaVcek9iQzdfdA,0.9361122,0.00421149,0.99806213,0.00421149,0.00421149,0.0,0.012807765,0.0
19,5DWtp5hsv3Gd2Ra8EzLsU2FZopL2s2pDDWbvLGmTidMi3cT5,5HH23YWu7JBdVVR86KUiJoTUSa749vS94uFbhe5AiA7L9c4W,0.47541696,0.0042267493,0.999176,0.0042267493,0.0042267493,0.0,0.012866653,0.0
20,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,5CMEwRYLefRmtJg7zzRyJtcXrQqmspr9B1r1nKySDReA37Z1,83161.734,0.0,0.0,0.0,0.0,0.015640497,0.047524948,0.9981537
21,5EF5VUtrx2Z96ipS16CyXyQcGifzLr3Ks2wfKTi35VouX5n5,5HH23YWu7JBdVVR86KUiJoTUSa749vS94uFbhe5AiA7L9c4W,0.47448298,0.0042267493,0.997467,0.0042267493,0.0042267493,0.0,0.012866577,0.0
22,5Ff6VrvYEaoBAQKPfh2maP9bkisFMrE4QvmyzbVEnRjDz8eH,5CPVavXWAn2bGPfEj4GqfgJ4ibFkCsU8Usghya4n4HZT6kL8,0.23673569,0.0041962313,0.9980163,0.0041962313,0.0041962313,0.0,0.012757443,0.0
23,5CJso5U1P1huzJHBm7gbkJ126nCTnbJFiF19NuBVMrw8kSvc,5HTUcpk1QgY3UvFKyuMZS4kxf8MnKuGi4Yj3cztjj5MjEnx1,1.1290761,0.0042267493,0.9988556,0.0042267493,0.0042267493,0.0,0.012865048,0.0
24,5DJFytktQqfeUokR2jU5JhJEF1dmLz4uEfjUCAh23HeKbTmm,5GnHBQQmZ1PNDmuxnuC6gKnciPgCy6tyQ9XaVcek9iQzdfdA,0.7107339,0.004242008,0.99923706,0.0042267493,0.004242008,0.0,0.012890758,0.0
25,5ED4B3EWzc5am2S719ZSNkxjvUjDTgfvfUqTc2rdPFk6G7cK,5EXRPzdZoUHKDGydKUwwVyqaFf31pjprE7dY949mGDsBUxTk,0.0,0.0041962313,0.9977111,0.0041962313,0.0041962313,0.0,0.012748756,0.0
26,5Gp74U9bcddkRpjXX9Y8HLGopGBVvyMigQMKLvX8NQ7dkPuS,5DFwLUPpeKtfFbK6KC5oYmaKZg8aAQDySATe24iQmVMGysqA,0.0,0.0041962313,0.99740595,0.0041962313,0.0041962313,0.0,0.012749422,0.0
27,5Ctj8wyBzCpCPDsU5Y4FB7hqLoumXnfYUaSEzw6vjYFFZB6k,5EZhgywkRU8Qi4zaSvqSAWZZdy6Q2BumAPNrP5EXiURXMP7Q,0.0,0.004180972,0.9967956,0.004180972,0.004180972,0.0,0.012720159,0.0
28,5DkjM2FSRo6kgCsWWu5dmGE47HhR3uNe3Q85saXYCS3FCi3e,5FjmQqMEhqddxv5WGaE8XzZfoNtXYg6a7knovwckpkXr8X55,0.4771929,0.0042267493,0.99824524,0.0042267493,0.0042267493,0.0,0.012870827,0.0
