UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,5GZSAgaVGQqegjhEkxpJjpSVLVmNnE2vx2PFLzr7kBBMKpGQ,475569.06,0.0,0.0,0.0,0.0,0.09552148,0.036435507,0.8962539
1,5HTGzq5mYwKCZsdm8dpG7eGRYRV51SxFEGduuo2GZ5cRE2UE,5CwNBwm6mw2MRiwE3PvsBoWcwyvg2wemQCMxpytw5o1z5NyW,0.022337897,0.0037537194,0.8580911,0.0037689784,0.0037537194,0.0,0.001434636,0.0
2,5F4tQyWrhfGVcNhoqeiNsR6KjD4wMZ2kfhLj4oHYuyHbZAc3,5HBtpwxuGNL1gwzwomwR7sjwUt8WXYSuWcLYN6f9KpTZkP4k,1003624.4,0.0,0.0,0.0,0.0,0.21815823,0.08321573,0.9459678
3,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,5Cyfk5Jjee6uCafjZyUUjtKd7Q4qh1yJ48Ts7bkT9xXaDqe1,25740.375,0.0,0.0,0.0,0.0,0.005523766,0.002111087,0.9459678
4,5CyzNeBzSG6HTXDXuqG65dw2ygNa4tqf61T5e7RcNWK8S9ed,5CtFwuMLc3fCx1QMQ6J8BFY7CYPtgaKa5s8VcLf4VWVLZCZf,0.9489658,0.004715038,0.904036,0.00468452,0.004715038,0.0,0.001799973,0.0
5,5HZA5QkDLQgEHNGc33HDwSKBBv2cUMLREPGNeMk8JWjwZq89,5CXbZ832xFdmH2BXJtqfFbTQzVBt24SikLdxaztbf1zJCs7g,0.03691536,0.004119936,0.8713512,0.0039368276,0.004119936,0.0,0.001576502,0.0
6,5EgsdN2aLuAtHa8xumiABzQU6V7ZQ3DXJZT6wQ5fEmUDjqPj,5EeGDXixFRSHhPTVKhM1bYxr9qXYd4iuteFornKijD8YAJNG,0.39874586,0.0037842374,0.9408408,0.0038300145,0.0037842374,0.0,0.00144374,0.0
7,5Dy2VpkZUvCUekwe6FAecnp6DZYDLCVXVV2GodXHHTQT6cSt,5EeGDXixFRSHhPTVKhM1bYxr9qXYd4iuteFornKijD8YAJNG,0.22233017,0.0046082246,0.93403524,0.0046082246,0.0046082246,0.0,0.001762821,0.0
8,5EyVA4bSMaZLctCte9dJkxg8nCCCB8t7TDhwmsjpTUzbQenc,5CSkLK61C17NqBcAQJfyhBiowQULySozDYXzy2ZTNkNUqWAq,0.79245085,0.0042267493,0.9514153,0.004013123,0.0042267493,0.0,0.001614215,0.0
9,5G4Gfxdgp4G57td4s44qsfrwrkGh1tku9u2dYdNp9VsLHmKp,5HHXXfSrpCUpB5ZywRyuDe9gRmEh8jGLvBfH6aXopS6rUwUj,0.023562042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GcCZ2BPXBjgG88tXJCEtkbdg2hNrPbL4EFfbiVRvBZdSQDC,1198859.5,0.0,0.0,0.0,0.0,0.2719005,0.103715464,0.9684901
11,5CoGSHdFkVT6gwxRBuCvAbDAZ4bCuVBHWrJaiAYkspzMmUmQ,5EeGDXixFRSHhPTVKhM1bYxr9qXYd4iuteFornKijD8YAJNG,0.25160107,0.0044098576,0.9226825,0.0043945983,0.0044098576,0.0,0.001682125,0.0
12,5CAmJJZr71sK6nxtCUT2b287fjXGjhrdHU2KKqibdVwZxH92,5ChVGqJUaGyBy1siFUXK1CS9NnkKa9DynWEiwC1HuKPMuuEe,0.16856071,0.004028382,0.9487907,0.004074159,0.004028382,0.0,0.001540205,0.0
13,5EUegRw7YUNtNeb85hwrUaQLHHogE27LqipufCyKEDxhuDup,5Ea1bNLgXLaRnSVyNVjsiq8wfzqUpSRdeY7CN68fLhE5RQaK,0.032046665,0.00468452,0.9433585,0.004562448,0.00468452,0.0,0.001790057,0.0
14,5HR4qjkvaik2k1emPuio2BGVwKKUw9Z8Q2rRGBNurjyCCSQF,5HHXXfSrpCUpB5ZywRyuDe9gRmEh8jGLvBfH6aXopS6rUwUj,0.029244458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,5GHhWnrSu2tRUVDn1xKah7uQmMD71Eu6GDcLZy3ofy9XAAqr,5HHXXfSrpCUpB5ZywRyuDe9gRmEh8jGLvBfH6aXopS6rUwUj,0.023821535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
