UID,HOTKEY,COLDKEY,STAKE(τ),RANK,TRUST,CONSENSUS,INCENTIVE,DIVIDENDS,EMISSION(ρ),VTRUST
0,5EZN1c5DFET8FNsj6vTNKTpbwg4YmnyX2v94j7CoaivTY3JR,5D4bDMZxieSB9U1vikBrFWbckEitkVAsQe3WkdswHnBp64HN,0.0,0.03294423,0.9990692,0.036713205,0.03294423,0.0,0.12585038,0.0
1,5DRYPFJKLa11auTE4QXv2k2KQKCRckU4JxieDzX7nsFDKyz1,5HmD4pZupK3pYz3dKTsGFrwFxaTE6pNeKTvQwh5cSGJbKdJ4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5DZgqwejxZmYLtuCg2XqWwWhEVpjHNrp9qhZcLVuMFjJypsR,5GVsMEHepGgen7uJEera1xKPS1qrGLRnHoESpNwD9mZj6Znw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5Cqbw3Tu17onymZ4Wp242WRkWZ2RfiZpMfTU4zmbAAVMat9o,5GqKMoxzUH7WYh13NKshBXXSd1y6dNQD7D9MTZcgqAxNqGDm,2.516e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5HgBqfUytHS3ZZTnnsFHV75Aur4RayH7iuTEQgdGFy8mgDn8,5DWgmTZeh4s2ysFLrmy8Yedgo7qNKtnyRgE1yBLP6VdpLBLt,2.516e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5DobFQxwN4DuHbaBWcMQ6KHZZc8fzWK5kHufdfQSQ7UtCC2Z,5HYeXgAgtkX1rtjzT8gW6FK9FerfcFcrcFHTY4agNSFhrYcR,2.516e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5GP7c3fFazW9GXK8Up3qgu2DJBk8inu4aK9TZy3RuoSWVCMi,5DkwfxC9mZTTCsRUt6nrnwQEWVrhsmY13SBRparj6cpAVxVY,248651.98,0.0,0.0,0.0,0.0,0.05651942,0.21584563,0.99993896
7,5ELXtSUDiwsk6MZZBSyek8t6m2QDBwU2m1XVizAhVGgPdkAR,5EWyqaTUUvw4dkRqkG1S5hfZeR4ME2K4s7qe65rHSHA88745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5HHTSURwu89fG5gvW8kNqJCwXbM5jSxoLXbR6wxwYV64MLvX,5DCtFMyrs1JPmMsBPdfBXTx9bYEHMyezVQTq8Yv893DLFS4k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5DPx3gVWC348NY7EjoxMMjK3bWXge5ptyZpUrubZP2t6EyJw,5DAH4ZzhR2nEMUUECWVzksreHbgsuq3ejZXFzBvKobxzFrWB,2.516e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
